Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
187,15.71,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.25%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
188,15.71,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.26%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
189,15.71,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.27%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
190,15.71,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.28%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
191,15.71,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.25%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
192,15.71,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.26%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
193,15.71,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.27%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
194,15.71,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.28%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
195,15.71,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.25%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
196,15.71,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.26%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
197,15.71,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.27%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
198,15.71,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.28%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
199,15.71,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.25%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
200,15.71,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.26%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
201,15.71,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.27%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
202,15.71,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.28%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
203,15.71,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.25%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
204,15.71,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.26%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
205,15.71,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.27%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
206,15.71,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.28%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
207,15.71,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.25%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
208,15.71,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.26%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
209,15.71,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.27%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
210,15.71,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.28%)",35,22.9,-8.37,-0.24,8.4,0.42,-0.43,91.63
211,15.50,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.32%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
212,15.50,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.33%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
213,15.50,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.34%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
214,15.50,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.35%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
215,15.50,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.36%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
216,15.50,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.37%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
217,15.50,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.38%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
218,15.50,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.39%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
219,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.29%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
220,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.3%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
221,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.31%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
222,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.32%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
223,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.33%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
224,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.34%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
225,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.35%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
226,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.36%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
227,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.37%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
228,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.38%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
229,15.50,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.39%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
230,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.29%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
231,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.3%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
232,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.31%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
233,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.32%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
234,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.33%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
235,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.34%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
236,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.35%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
237,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.36%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
238,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.37%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
239,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.38%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
240,15.50,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.39%)",31,22.6,-8.18,-0.26,8.2,0.39,-0.47,91.82
241,15.39,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.25%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
242,15.39,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.26%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
243,15.39,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.27%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
244,15.39,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.28%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
245,15.39,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.25%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
246,15.39,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.26%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
247,15.39,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.27%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
248,15.39,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.28%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
249,15.39,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.25%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
250,15.39,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.26%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
251,15.39,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.27%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
252,15.39,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.28%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
253,15.39,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.25%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
254,15.39,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.26%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
255,15.39,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.27%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
256,15.39,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.28%)",36,22.2,-8.85,-0.25,8.9,0.41,-0.45,91.15
257,15.17,cascade,both,0.9,0.4,1,"4h(0.33%)+2h(0.32%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
258,15.17,cascade,both,0.9,0.4,1,"4h(0.33%)+2h(0.33%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
259,15.17,cascade,both,0.9,0.4,1,"4h(0.33%)+2h(0.34%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
260,15.17,cascade,both,0.9,0.4,1,"4h(0.33%)+2h(0.35%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
261,15.17,cascade,both,0.9,0.4,1,"4h(0.33%)+2h(0.36%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
262,15.17,cascade,both,0.9,0.4,1,"4h(0.33%)+2h(0.37%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
263,15.17,cascade,both,0.9,0.4,1,"4h(0.33%)+2h(0.38%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
264,15.17,cascade,both,0.9,0.4,1,"4h(0.33%)+2h(0.39%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
265,15.17,cascade,both,0.9,0.4,1,"4h(0.34%)+2h(0.32%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
266,15.17,cascade,both,0.9,0.4,1,"4h(0.34%)+2h(0.33%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
267,15.17,cascade,both,0.9,0.4,1,"4h(0.34%)+2h(0.34%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
268,15.17,cascade,both,0.9,0.4,1,"4h(0.34%)+2h(0.35%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
269,15.17,cascade,both,0.9,0.4,1,"4h(0.34%)+2h(0.36%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
270,15.17,cascade,both,0.9,0.4,1,"4h(0.34%)+2h(0.37%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
271,15.17,cascade,both,0.9,0.4,1,"4h(0.34%)+2h(0.38%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
272,15.17,cascade,both,0.9,0.4,1,"4h(0.34%)+2h(0.39%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
273,15.17,cascade,both,0.9,0.4,1,"4h(0.35%)+2h(0.32%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
274,15.17,cascade,both,0.9,0.4,1,"4h(0.35%)+2h(0.33%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
275,15.17,cascade,both,0.9,0.4,1,"4h(0.35%)+2h(0.34%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
276,15.17,cascade,both,0.9,0.4,1,"4h(0.35%)+2h(0.35%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
277,15.17,cascade,both,0.9,0.4,1,"4h(0.35%)+2h(0.36%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
278,15.17,cascade,both,0.9,0.4,1,"4h(0.35%)+2h(0.37%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
279,15.17,cascade,both,0.9,0.4,1,"4h(0.35%)+2h(0.38%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
280,15.17,cascade,both,0.9,0.4,1,"4h(0.35%)+2h(0.39%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
281,15.17,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.32%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
282,15.17,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.33%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
283,15.17,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.34%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
284,15.17,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.35%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
285,15.17,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.36%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
286,15.17,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.37%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
287,15.17,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.38%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
288,15.17,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.39%)",32,21.9,-8.66,-0.27,8.7,0.38,-0.49,91.34
289,15.16,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.25%)",32,21.9,-8.67,-0.27,8.7,0.38,-0.50,91.33
290,15.16,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.26%)",32,21.9,-8.67,-0.27,8.7,0.38,-0.50,91.33
291,15.16,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.27%)",32,21.9,-8.67,-0.27,8.7,0.38,-0.50,91.33
292,15.16,cascade,both,0.9,0.4,1,"4h(0.38%)+2h(0.28%)",32,21.9,-8.67,-0.27,8.7,0.38,-0.50,91.33
293,15.16,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.25%)",32,21.9,-8.67,-0.27,8.7,0.38,-0.50,91.33
294,15.16,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.26%)",32,21.9,-8.67,-0.27,8.7,0.38,-0.50,91.33
295,15.16,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.27%)",32,21.9,-8.67,-0.27,8.7,0.38,-0.50,91.33
296,15.16,cascade,both,0.9,0.4,1,"4h(0.39%)+2h(0.28%)",32,21.9,-8.67,-0.27,8.7,0.38,-0.50,91.33
297,15.03,cascade,both,0.9,0.4,1,"4h(0.24%)+2h(0.32%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
298,15.03,cascade,both,0.9,0.4,1,"4h(0.24%)+2h(0.33%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
299,15.03,cascade,both,0.9,0.4,1,"4h(0.24%)+2h(0.34%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
300,15.03,cascade,both,0.9,0.4,1,"4h(0.24%)+2h(0.35%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
301,15.03,cascade,both,0.9,0.4,1,"4h(0.24%)+2h(0.36%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
302,15.03,cascade,both,0.9,0.4,1,"4h(0.24%)+2h(0.37%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
303,15.03,cascade,both,0.9,0.4,1,"4h(0.24%)+2h(0.38%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
304,15.03,cascade,both,0.9,0.4,1,"4h(0.24%)+2h(0.39%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
305,15.03,cascade,both,0.9,0.4,1,"4h(0.25%)+2h(0.32%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
306,15.03,cascade,both,0.9,0.4,1,"4h(0.25%)+2h(0.33%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
307,15.03,cascade,both,0.9,0.4,1,"4h(0.25%)+2h(0.34%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
308,15.03,cascade,both,0.9,0.4,1,"4h(0.25%)+2h(0.35%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
309,15.03,cascade,both,0.9,0.4,1,"4h(0.25%)+2h(0.36%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
310,15.03,cascade,both,0.9,0.4,1,"4h(0.25%)+2h(0.37%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
311,15.03,cascade,both,0.9,0.4,1,"4h(0.25%)+2h(0.38%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
312,15.03,cascade,both,0.9,0.4,1,"4h(0.25%)+2h(0.39%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
313,15.03,cascade,both,0.9,0.4,1,"4h(0.26%)+2h(0.32%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
314,15.03,cascade,both,0.9,0.4,1,"4h(0.26%)+2h(0.33%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
315,15.03,cascade,both,0.9,0.4,1,"4h(0.26%)+2h(0.34%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
316,15.03,cascade,both,0.9,0.4,1,"4h(0.26%)+2h(0.35%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
317,15.03,cascade,both,0.9,0.4,1,"4h(0.26%)+2h(0.36%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
318,15.03,cascade,both,0.9,0.4,1,"4h(0.26%)+2h(0.37%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
319,15.03,cascade,both,0.9,0.4,1,"4h(0.26%)+2h(0.38%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
320,15.03,cascade,both,0.9,0.4,1,"4h(0.26%)+2h(0.39%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
321,15.03,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.32%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
322,15.03,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.33%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
323,15.03,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.34%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
324,15.03,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.35%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
325,15.03,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.36%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
326,15.03,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.37%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
327,15.03,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.38%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
328,15.03,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.39%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
329,15.03,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.32%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
330,15.03,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.33%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
331,15.03,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.34%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
332,15.03,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.35%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
333,15.03,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.36%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
334,15.03,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.37%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
335,15.03,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.38%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
336,15.03,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.39%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
337,15.03,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.32%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
338,15.03,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.33%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
339,15.03,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.34%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
340,15.03,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.35%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
341,15.03,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.36%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
342,15.03,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.37%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
343,15.03,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.38%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
344,15.03,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.39%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
345,15.03,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.32%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
346,15.03,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.33%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
347,15.03,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.34%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
348,15.03,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.35%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
349,15.03,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.36%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
350,15.03,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.37%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
351,15.03,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.38%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
352,15.03,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.39%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
353,15.03,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.32%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
354,15.03,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.33%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
355,15.03,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.34%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
356,15.03,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.35%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
357,15.03,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.36%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
358,15.03,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.37%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
359,15.03,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.38%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
360,15.03,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.39%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
361,15.03,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.32%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
362,15.03,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.33%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
363,15.03,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.34%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
364,15.03,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.35%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
365,15.03,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.36%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
366,15.03,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.37%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
367,15.03,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.38%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
368,15.03,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.39%)",33,21.2,-8.66,-0.26,8.7,0.38,-0.48,91.34
369,14.72,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.32%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
370,14.72,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.33%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
371,14.72,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.34%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
372,14.72,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.35%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
373,14.72,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.36%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
