Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
144,12.94,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B1)","2h: swing=0.7%, lookback=2, minLegBars=1",68,20.6,-17.86,-0.26,18.0,0.36,-0.52,82.14
145,12.90,cascade,both,0.9,0.4,1,"2h(0.6%,L2,B3)","2h: swing=0.6%, lookback=2, minLegBars=3",40,17.5,-12.80,-0.32,13.0,0.30,-0.62,87.20
146,12.88,cascade,both,0.9,0.4,1,"2h(0.1%,L2,B5)","2h: swing=0.1%, lookback=2, minLegBars=5",31,16.1,-10.56,-0.34,10.6,0.27,-0.70,89.44
147,12.85,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B5)","2h: swing=0.1%, lookback=3, minLegBars=5",31,16.1,-10.68,-0.34,10.7,0.26,-0.70,89.32
148,12.85,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B5)","2h: swing=0.2%, lookback=3, minLegBars=5",31,16.1,-10.68,-0.34,10.7,0.26,-0.70,89.32
149,12.81,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B5)","2h: swing=0.7%, lookback=2, minLegBars=5",26,15.4,-9.49,-0.37,9.5,0.24,-0.75,90.51
150,12.66,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B3)","2h: swing=0.5%, lookback=5, minLegBars=3",37,16.2,-12.18,-0.33,12.2,0.28,-0.66,87.82
151,12.66,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B3)","2h: swing=0.6%, lookback=5, minLegBars=3",37,16.2,-12.18,-0.33,12.2,0.28,-0.66,87.82
152,12.63,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B4)","2h: swing=0.5%, lookback=2, minLegBars=4",32,15.6,-11.07,-0.35,11.1,0.26,-0.71,88.93
153,12.14,cascade,both,0.9,0.4,1,"2h(0.7%,L1,B5)","2h: swing=0.7%, lookback=1, minLegBars=5",23,13.0,-8.92,-0.39,9.1,0.20,-0.87,91.08
154,12.03,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B5)","2h: swing=0.5%, lookback=3, minLegBars=5",30,13.3,-11.09,-0.37,11.1,0.24,-0.75,88.91
155,12.02,cascade,both,0.9,0.4,1,"2h(0.6%,L3,B5)","2h: swing=0.6%, lookback=3, minLegBars=5",30,13.3,-11.14,-0.37,11.1,0.24,-0.76,88.86
156,11.93,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B3)","2h: swing=0.1%, lookback=4, minLegBars=3",44,15.9,-14.42,-0.33,15.1,0.27,-0.69,85.58
157,11.93,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B3)","2h: swing=0.2%, lookback=4, minLegBars=3",44,15.9,-14.42,-0.33,15.1,0.27,-0.69,85.58
158,11.93,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B3)","2h: swing=0.3%, lookback=4, minLegBars=3",44,15.9,-14.42,-0.33,15.1,0.27,-0.69,85.58
159,11.86,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B3)","2h: swing=0.6%, lookback=1, minLegBars=3",35,14.3,-12.82,-0.37,12.8,0.24,-0.77,87.18
160,11.86,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B3)","2h: swing=0.7%, lookback=4, minLegBars=3",40,15.0,-13.91,-0.35,13.9,0.25,-0.74,86.09
161,11.84,cascade,both,0.9,0.4,1,"2h(0.2%,L1,B5)","2h: swing=0.2%, lookback=1, minLegBars=5",31,12.9,-11.31,-0.36,11.3,0.23,-0.78,88.69
162,11.82,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B3)","2h: swing=0.7%, lookback=3, minLegBars=3",40,15.0,-14.05,-0.35,14.1,0.24,-0.75,85.95
163,11.66,cascade,both,0.9,0.4,1,"2h(0.7%,L1,B3)","2h: swing=0.7%, lookback=1, minLegBars=3",30,13.3,-11.70,-0.39,11.9,0.20,-0.86,88.30
164,11.61,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B3)","2h: swing=0.7%, lookback=5, minLegBars=3",36,13.9,-13.25,-0.37,13.2,0.22,-0.80,86.75
165,11.55,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B3)","2h: swing=0.1%, lookback=5, minLegBars=3",37,13.5,-13.40,-0.36,13.4,0.23,-0.78,86.60
166,11.55,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B3)","2h: swing=0.2%, lookback=5, minLegBars=3",37,13.5,-13.40,-0.36,13.4,0.23,-0.78,86.60
167,11.55,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B3)","2h: swing=0.3%, lookback=5, minLegBars=3",37,13.5,-13.40,-0.36,13.4,0.23,-0.78,86.60
168,11.55,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B3)","2h: swing=0.4%, lookback=5, minLegBars=3",37,13.5,-13.40,-0.36,13.4,0.23,-0.78,86.60
169,11.48,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B3)","2h: swing=0.5%, lookback=4, minLegBars=3",42,14.3,-14.74,-0.35,14.7,0.24,-0.77,85.26
170,11.48,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B3)","2h: swing=0.6%, lookback=4, minLegBars=3",42,14.3,-14.74,-0.35,14.7,0.24,-0.77,85.26
171,11.42,cascade,both,0.9,0.4,1,"2h(0.6%,L3,B3)","2h: swing=0.6%, lookback=3, minLegBars=3",42,14.3,-14.92,-0.36,14.9,0.23,-0.78,85.08
172,11.31,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B3)","2h: swing=0.4%, lookback=4, minLegBars=3",43,14.0,-15.11,-0.35,15.1,0.23,-0.78,84.89
173,11.26,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B3)","2h: swing=0.5%, lookback=3, minLegBars=3",43,14.0,-15.19,-0.35,15.2,0.23,-0.79,84.81
174,11.07,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B3)","2h: swing=0.7%, lookback=2, minLegBars=3",38,13.2,-14.51,-0.38,14.7,0.21,-0.85,85.49
175,9.56,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B5)","2h: swing=0.7%, lookback=3, minLegBars=5",28,7.1,-12.91,-0.46,12.9,0.11,-1.32,87.09
