Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
6456,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6457,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6458,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6459,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6460,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6461,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6462,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6463,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6464,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6465,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6466,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6467,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6468,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6469,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6470,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6471,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6472,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6473,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6474,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6475,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6476,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6477,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6478,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6479,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6480,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6481,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6482,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6483,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6484,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6485,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6486,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6487,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6488,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6489,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6490,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6491,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6492,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6493,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6494,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6495,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6496,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6497,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6498,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6499,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6500,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6501,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6502,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6503,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6504,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6505,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6506,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6507,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6508,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6509,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6510,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6511,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6512,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6513,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6514,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6515,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6516,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6517,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6518,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6519,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6520,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6521,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6522,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6523,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6524,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6525,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6526,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6527,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6528,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6529,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6530,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6531,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6532,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6533,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6534,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6535,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6536,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6537,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6538,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6539,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6540,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6541,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6542,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6543,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6544,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6545,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6546,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6547,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6548,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6549,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6550,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6551,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6552,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6553,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6554,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6555,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6556,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6557,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6558,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6559,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6560,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6561,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6562,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6563,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6564,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6565,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6566,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6567,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6568,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6569,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6570,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6571,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6572,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6573,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6574,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6575,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.5%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6576,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6577,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6578,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6579,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6580,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6581,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6582,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6583,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6584,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6585,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6586,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6587,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6588,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6589,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6590,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6591,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6592,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6593,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6594,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6595,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6596,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6597,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6598,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6599,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6600,16.33,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.6%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6601,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6602,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6603,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6604,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6605,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6606,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6607,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6608,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6609,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6610,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6611,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6612,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6613,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6614,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6615,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6616,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6617,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6618,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6619,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6620,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6621,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6622,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6623,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6624,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6625,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.1%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6626,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6627,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6628,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6629,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6630,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6631,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6632,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6633,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6634,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6635,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6636,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6637,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6638,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6639,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
6640,16.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",39,25.6,-8.31,-0.21,10.1,0.48,-0.36,91.69
