Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
136,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B1,OF)","4h: swing=0.6%, lookback=3, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
137,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B2,OF)","4h: swing=0.6%, lookback=3, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
138,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B3,OF)","4h: swing=0.6%, lookback=3, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
139,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
140,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B5,OF)","4h: swing=0.6%, lookback=3, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
141,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B1,OF)","4h: swing=0.6%, lookback=4, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
142,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B2,OF)","4h: swing=0.6%, lookback=4, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
143,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B3,OF)","4h: swing=0.6%, lookback=4, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
144,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
145,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B5,OF)","4h: swing=0.6%, lookback=4, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
146,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B1,OF)","4h: swing=0.6%, lookback=5, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
147,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B2,OF)","4h: swing=0.6%, lookback=5, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
148,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B3,OF)","4h: swing=0.6%, lookback=5, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
149,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B4,OF)","4h: swing=0.6%, lookback=5, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
150,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B5,OF)","4h: swing=0.6%, lookback=5, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
151,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B1,OF)","4h: swing=0.7%, lookback=1, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
152,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B2,OF)","4h: swing=0.7%, lookback=1, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
153,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B3,OF)","4h: swing=0.7%, lookback=1, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
154,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
155,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B5,OF)","4h: swing=0.7%, lookback=1, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
156,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
157,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
158,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
159,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
160,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
161,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B1,OF)","4h: swing=0.7%, lookback=3, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
162,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B2,OF)","4h: swing=0.7%, lookback=3, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
163,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B3,OF)","4h: swing=0.7%, lookback=3, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
164,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
165,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B5,OF)","4h: swing=0.7%, lookback=3, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
166,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B1,OF)","4h: swing=0.7%, lookback=4, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
167,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B2,OF)","4h: swing=0.7%, lookback=4, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
168,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B3,OF)","4h: swing=0.7%, lookback=4, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
169,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
170,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B5,OF)","4h: swing=0.7%, lookback=4, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
171,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B1,OF)","4h: swing=0.7%, lookback=5, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
172,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B2,OF)","4h: swing=0.7%, lookback=5, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
173,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B3,OF)","4h: swing=0.7%, lookback=5, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
174,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B4,OF)","4h: swing=0.7%, lookback=5, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
175,10.00,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B5,OF)","4h: swing=0.7%, lookback=5, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
