Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
90,22.76,cascade,both,0.9,0.4,1,"2h(0.6%,L3,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,38.5,-0.76,-0.06,2.7,0.84,-0.08,99.24
91,22.76,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",21,38.1,-1.13,-0.05,2.7,0.85,-0.08,98.87
92,22.76,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",21,38.1,-1.13,-0.05,2.7,0.85,-0.08,98.87
93,22.74,cascade,both,0.9,0.4,1,"2h(0.1%,L1,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",32,37.5,-1.64,-0.05,2.4,0.86,-0.08,98.36
94,22.71,cascade,both,0.9,0.4,1,"2h(0.4%,L2,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,37.9,-1.39,-0.05,3.2,0.87,-0.07,98.61
95,22.37,cascade,both,0.9,0.4,1,"2h(0.2%,L1,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",22,36.4,-1.31,-0.06,2.4,0.84,-0.09,98.69
96,22.33,cascade,both,0.9,0.4,1,"2h(0.6%,L2,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",27,37.0,-1.62,-0.06,3.2,0.84,-0.09,98.38
97,22.20,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,37.5,-0.63,-0.08,3.0,0.79,-0.11,99.37
98,22.14,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",11,36.4,-0.77,-0.07,2.5,0.81,-0.11,99.23
99,22.14,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",11,36.4,-0.77,-0.07,2.5,0.81,-0.11,99.23
100,22.14,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",11,36.4,-0.77,-0.07,2.5,0.81,-0.11,99.23
101,22.14,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",11,36.4,-0.77,-0.07,2.5,0.81,-0.11,99.23
102,22.14,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",11,36.4,-0.77,-0.07,2.5,0.81,-0.11,99.23
103,22.14,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",11,36.4,-0.77,-0.07,2.5,0.81,-0.11,99.23
104,22.07,cascade,both,0.9,0.4,1,"2h(0.6%,L2,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",14,35.7,-0.96,-0.07,2.6,0.82,-0.10,99.04
105,21.86,cascade,both,0.9,0.4,1,"2h(0.7%,L1,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",11,36.4,-1.05,-0.10,2.2,0.75,-0.14,98.95
106,21.74,cascade,both,0.9,0.4,1,"2h(0.1%,L1,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",20,35.0,-1.57,-0.08,2.6,0.79,-0.12,98.43
107,21.52,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",14,35.7,-1.29,-0.09,3.4,0.76,-0.14,98.71
108,21.52,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",14,35.7,-1.29,-0.09,3.4,0.76,-0.14,98.71
109,21.51,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",20,35.0,-1.91,-0.10,2.4,0.75,-0.14,98.09
110,21.51,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",20,35.0,-1.91,-0.10,2.4,0.75,-0.14,98.09
111,21.51,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",20,35.0,-1.91,-0.10,2.4,0.75,-0.14,98.09
112,21.51,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",20,35.0,-1.91,-0.10,2.4,0.75,-0.14,98.09
113,21.51,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",20,35.0,-1.91,-0.10,2.4,0.75,-0.14,98.09
114,21.51,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",20,35.0,-1.91,-0.10,2.4,0.75,-0.14,98.09
115,21.51,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",20,35.0,-1.91,-0.10,2.4,0.75,-0.14,98.09
116,21.41,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",23,34.8,-2.23,-0.10,2.5,0.74,-0.15,97.77
117,21.41,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",23,34.8,-2.23,-0.10,2.5,0.74,-0.15,97.77
118,21.41,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",23,34.8,-2.23,-0.10,2.5,0.74,-0.15,97.77
119,21.41,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",23,34.8,-2.23,-0.10,2.5,0.74,-0.15,97.77
120,21.41,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",23,34.8,-2.23,-0.10,2.5,0.74,-0.15,97.77
121,21.41,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",23,34.8,-2.23,-0.10,2.5,0.74,-0.15,97.77
122,21.41,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",23,34.8,-2.23,-0.10,2.5,0.74,-0.15,97.77
123,21.16,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",23,34.8,-2.15,-0.09,4.0,0.75,-0.14,97.85
124,21.10,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",9,33.3,-0.93,-0.10,2.3,0.73,-0.15,99.07
125,21.00,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,33.3,-1.24,-0.10,2.6,0.73,-0.16,98.76
126,21.00,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,33.3,-1.24,-0.10,2.6,0.73,-0.16,98.76
127,21.00,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,33.3,-1.24,-0.10,2.6,0.73,-0.16,98.76
128,21.00,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,33.3,-1.24,-0.10,2.6,0.73,-0.16,98.76
129,21.00,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,33.3,-1.24,-0.10,2.6,0.73,-0.16,98.76
130,21.00,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,33.3,-1.24,-0.10,2.6,0.73,-0.16,98.76
131,21.00,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,33.3,-1.24,-0.10,2.6,0.73,-0.16,98.76
132,20.92,cascade,both,0.9,0.4,1,"2h(0.6%,L3,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",9,33.3,-0.91,-0.10,3.4,0.74,-0.15,99.09
133,20.81,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",6,33.3,-0.83,-0.14,1.2,0.66,-0.21,99.17
134,20.81,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",6,33.3,-0.83,-0.14,1.2,0.66,-0.21,99.17
135,20.81,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",6,33.3,-0.83,-0.14,1.2,0.66,-0.21,99.17
136,20.81,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",6,33.3,-0.83,-0.14,1.2,0.66,-0.21,99.17
137,20.81,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",6,33.3,-0.83,-0.14,1.2,0.66,-0.21,99.17
138,20.81,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",6,33.3,-0.83,-0.14,1.2,0.66,-0.21,99.17
139,20.64,cascade,both,0.9,0.4,1,"2h(0.1%,L1,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,33.3,-1.67,-0.14,1.9,0.65,-0.21,98.33
140,20.63,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,33.3,-1.57,-0.13,2.7,0.68,-0.19,98.43
141,20.00,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,32.0,-3.32,-0.13,4.0,0.66,-0.21,96.68
142,19.85,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,30.8,-1.90,-0.15,2.6,0.63,-0.23,98.10
143,19.80,cascade,both,0.9,0.4,1,"2h(0.7%,L1,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",19,31.6,-2.84,-0.15,3.5,0.63,-0.23,97.16
144,19.80,cascade,both,0.9,0.4,1,"2h(0.7%,L1,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",19,31.6,-2.84,-0.15,3.5,0.63,-0.23,97.16
145,19.74,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",10,30.0,-1.51,-0.15,2.3,0.63,-0.23,98.49
146,19.69,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,30.8,-2.12,-0.16,2.7,0.61,-0.24,97.88
147,19.55,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",10,30.0,-1.48,-0.15,3.4,0.63,-0.22,98.52
148,19.40,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,30.8,-2.08,-0.16,4.0,0.61,-0.25,97.92
149,18.88,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",7,28.6,-1.26,-0.18,2.8,0.56,-0.29,98.74
150,18.49,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",18,27.8,-3.39,-0.19,3.6,0.55,-0.30,96.61
151,18.09,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",15,26.7,-2.96,-0.20,3.7,0.53,-0.32,97.04
152,17.57,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,25.0,-1.91,-0.24,2.3,0.46,-0.40,98.09
153,17.57,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,25.0,-1.91,-0.24,2.3,0.46,-0.40,98.09
154,17.34,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,25.0,-2.76,-0.23,3.7,0.46,-0.39,97.24
155,17.31,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,25.0,-2.67,-0.22,4.3,0.48,-0.37,97.33
156,17.31,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,25.0,-2.67,-0.22,4.3,0.48,-0.37,97.33
157,17.31,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,25.0,-2.67,-0.22,4.3,0.48,-0.37,97.33
158,17.31,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,25.0,-2.67,-0.22,4.3,0.48,-0.37,97.33
159,17.31,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,25.0,-2.67,-0.22,4.3,0.48,-0.37,97.33
160,17.31,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,25.0,-2.67,-0.22,4.3,0.48,-0.37,97.33
161,17.27,cascade,both,0.9,0.4,1,"2h(0.7%,L1,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,25.0,-3.05,-0.25,3.3,0.44,-0.42,96.95
162,16.72,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",9,22.2,-2.26,-0.25,3.0,0.43,-0.42,97.74
163,16.39,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",9,22.2,-2.42,-0.27,3.4,0.39,-0.48,97.58
164,15.67,cascade,both,0.9,0.4,1,"2h(0.1%,L2,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",10,20.0,-2.99,-0.30,3.2,0.35,-0.55,97.01
165,14.68,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",6,16.7,-2.16,-0.36,2.3,0.27,-0.69,97.84
166,13.15,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,12.5,-3.27,-0.41,3.3,0.20,-0.89,96.73
167,13.15,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,12.5,-3.27,-0.41,3.3,0.20,-0.89,96.73
168,13.15,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,12.5,-3.27,-0.41,3.3,0.20,-0.89,96.73
169,13.15,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,12.5,-3.27,-0.41,3.3,0.20,-0.89,96.73
170,13.15,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,12.5,-3.27,-0.41,3.3,0.20,-0.89,96.73
171,13.15,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,12.5,-3.27,-0.41,3.3,0.20,-0.89,96.73
172,13.15,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,12.5,-3.27,-0.41,3.3,0.20,-0.89,96.73
173,12.49,cascade,both,0.9,0.4,1,"2h(0.1%,L2,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",9,11.1,-3.68,-0.41,4.5,0.17,-0.97,96.32
174,12.41,cascade,both,0.9,0.4,1,"2h(0.2%,L1,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",10,10.0,-4.13,-0.41,4.1,0.19,-0.91,95.87
175,9.06,cascade,both,0.9,0.4,1,"2h(0.7%,L1,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,0.0,-4.68,-0.58,4.7,0.00,-10.53,95.32
