Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
89,6.18,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L5,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=5, minLegBars=1, opposite=false",63,27.0,-100.00,-1.59,100.0,0.12,-0.25,0.00
90,6.16,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.1%,L4,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=2, opposite=false",38,26.3,-99.90,-2.63,99.9,0.13,-0.32,0.10
91,6.16,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.2%,L4,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.2%, lookback=4, minLegBars=2, opposite=false",38,26.3,-99.90,-2.63,99.9,0.13,-0.32,0.10
92,6.15,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.2%,L2,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.2%, lookback=2, minLegBars=3, opposite=false",31,22.6,-99.91,-3.22,99.9,0.24,-0.29,0.09
93,6.14,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L5,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=5, minLegBars=2, opposite=false",36,25.0,-99.89,-2.77,100.0,0.17,-0.32,0.11
94,6.12,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L4,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=4, minLegBars=1, opposite=false",60,26.7,-100.00,-1.67,100.0,0.12,-0.26,0.00
95,6.07,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L2,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=2, minLegBars=4, opposite=false",16,25.0,-95.01,-5.94,97.8,0.16,-0.49,4.99
96,6.07,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.2%,L3,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.2%, lookback=3, minLegBars=1, opposite=false",63,27.0,-100.00,-1.59,100.0,0.10,-0.25,0.00
97,6.07,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L4,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=1, opposite=false",63,27.0,-100.00,-1.59,100.0,0.10,-0.25,0.00
98,6.07,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L2,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=4, opposite=false",15,26.7,-94.59,-6.31,97.6,0.11,-0.53,5.41
99,6.06,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.3%,L2,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.3%, lookback=2, minLegBars=4, opposite=false",11,18.2,-94.19,-8.56,97.1,0.36,-0.36,5.81
100,6.04,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L1,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=1, minLegBars=5, opposite=false",8,25.0,-84.81,-10.60,92.2,0.16,-0.68,15.19
101,6.03,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L4,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=4, minLegBars=1, opposite=false",61,26.2,-100.00,-1.64,100.0,0.12,-0.25,0.00
102,6.01,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.3%,L4,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.3%, lookback=4, minLegBars=2, opposite=false",39,25.6,-99.93,-2.56,100.0,0.13,-0.31,0.07
103,5.98,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.1%,L3,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=3, minLegBars=1, opposite=false",64,26.6,-100.00,-1.56,100.0,0.10,-0.25,0.00
104,5.98,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.1%,L4,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",64,26.6,-100.00,-1.56,100.0,0.10,-0.25,0.00
105,5.98,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.1%,L5,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=5, minLegBars=1, opposite=false",64,26.6,-100.00,-1.56,100.0,0.10,-0.25,0.00
106,5.98,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.2%,L4,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.2%, lookback=4, minLegBars=1, opposite=false",64,26.6,-100.00,-1.56,100.0,0.10,-0.25,0.00
107,5.98,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.2%,L5,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.2%, lookback=5, minLegBars=1, opposite=false",64,26.6,-100.00,-1.56,100.0,0.10,-0.25,0.00
108,5.98,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.3%,L4,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.3%, lookback=4, minLegBars=1, opposite=false",64,26.6,-100.00,-1.56,100.0,0.10,-0.25,0.00
109,5.98,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.3%,L5,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.3%, lookback=5, minLegBars=1, opposite=false",64,26.6,-100.00,-1.56,100.0,0.10,-0.25,0.00
110,5.98,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L5,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=5, minLegBars=1, opposite=false",64,26.6,-100.00,-1.56,100.0,0.10,-0.25,0.00
111,5.93,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.1%,L1,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=1, minLegBars=3, opposite=false",25,20.0,-99.88,-4.00,99.9,0.29,-0.38,0.12
112,5.84,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L5,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=5, minLegBars=2, opposite=false",37,24.3,-99.94,-2.70,100.0,0.15,-0.32,0.06
113,5.72,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L4,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=2, opposite=false",37,24.3,-99.94,-2.70,100.0,0.13,-0.32,0.06
114,5.70,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L1,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=1, minLegBars=1, opposite=false",16,18.8,-98.83,-6.18,98.8,0.29,-0.41,1.17
115,5.63,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L4,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=4, minLegBars=2, opposite=false",35,22.9,-99.95,-2.86,99.9,0.16,-0.33,0.05
116,5.59,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L3,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=3, minLegBars=1, opposite=false",56,26.8,-100.00,-1.79,100.0,0.03,-0.27,0.00
117,5.54,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.3%,L1,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.3%, lookback=1, minLegBars=4, opposite=false",12,25.0,-92.05,-7.67,97.8,0.08,-0.70,7.95
118,5.53,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.1%,L1,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=1, minLegBars=1, opposite=false",63,27.0,-100.00,-1.59,100.0,0.02,-0.26,0.00
119,5.42,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.3%,L2,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.3%, lookback=2, minLegBars=1, opposite=false",53,22.6,-100.00,-1.89,100.0,0.13,-0.26,0.00
120,5.24,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L1,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=1, minLegBars=3, opposite=false",14,21.4,-97.45,-6.96,97.5,0.14,-0.56,2.55
121,5.23,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L3,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=3, minLegBars=1, opposite=false",51,25.5,-100.00,-1.96,100.0,0.02,-0.29,0.00
122,5.16,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.1%,L1,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=1, minLegBars=2, opposite=false",32,25.0,-99.93,-3.12,99.9,0.02,-0.41,0.07
123,5.10,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L1,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",10,20.0,-93.18,-9.32,93.9,0.17,-0.62,6.82
124,5.09,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L2,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=3, opposite=false",18,22.2,-98.81,-5.49,99.6,0.10,-0.48,1.19
125,5.04,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L4,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=4, minLegBars=2, opposite=false",34,20.6,-99.97,-2.94,100.0,0.14,-0.34,0.03
126,4.91,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L3,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=3, minLegBars=2, opposite=false",38,23.7,-99.97,-2.63,100.0,0.03,-0.34,0.03
127,4.82,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L1,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=1, minLegBars=4, opposite=false",10,20.0,-93.55,-9.36,94.3,0.12,-0.67,6.45
128,4.80,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.3%,L2,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.3%, lookback=2, minLegBars=5, opposite=false",18,11.1,-99.83,-5.55,99.9,0.39,-0.26,0.17
129,4.62,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L1,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=1, minLegBars=3, opposite=false",11,18.2,-95.90,-8.72,96.3,0.15,-0.61,4.10
130,4.62,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L3,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=3, minLegBars=1, opposite=false",49,22.4,-100.00,-2.04,100.0,0.02,-0.29,0.00
131,4.60,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L1,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=1, minLegBars=1, opposite=false",20,20.0,-99.63,-4.98,99.6,0.09,-0.46,0.37
132,4.52,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L2,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=2, minLegBars=4, opposite=false",12,16.7,-96.19,-8.02,96.6,0.18,-0.56,3.81
133,4.45,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L3,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=3, minLegBars=1, opposite=false",47,21.3,-100.00,-2.13,100.0,0.03,-0.30,0.00
134,4.38,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L2,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=1, opposite=false",47,21.3,-100.00,-2.13,100.0,0.02,-0.30,0.00
135,4.36,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L1,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=1, minLegBars=2, opposite=false",16,18.8,-98.76,-6.17,98.8,0.09,-0.54,1.24
136,4.34,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.2%,L1,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.2%, lookback=1, minLegBars=1, opposite=false",56,21.4,-100.00,-1.79,100.0,0.01,-0.27,0.00
137,4.27,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L1,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=1, minLegBars=3, opposite=false",16,18.8,-98.93,-6.18,98.9,0.08,-0.54,1.07
138,4.24,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L2,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=2, minLegBars=5, opposite=false",13,15.4,-98.31,-7.56,98.3,0.17,-0.55,1.69
139,4.23,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L2,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=1, opposite=false",39,20.5,-100.00,-2.56,100.0,0.02,-0.33,0.00
140,4.21,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L1,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=1, minLegBars=5, opposite=false",10,20.0,-95.35,-9.54,98.4,0.03,-0.69,4.65
141,4.07,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L2,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=2, minLegBars=1, opposite=false",36,19.4,-99.99,-2.78,100.0,0.03,-0.35,0.01
142,4.06,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L1,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=1, minLegBars=1, opposite=false",30,20.0,-99.97,-3.33,100.0,0.01,-0.38,0.03
143,4.01,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L1,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=1, minLegBars=2, opposite=false",13,15.4,-98.26,-7.56,98.3,0.14,-0.56,1.74
144,3.99,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L2,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=2, minLegBars=3, opposite=false",13,15.4,-98.53,-7.58,98.5,0.14,-0.57,1.47
145,3.81,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.2%,L1,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.2%, lookback=1, minLegBars=2, opposite=false",37,18.9,-100.00,-2.70,100.0,0.00,-0.39,0.00
146,3.74,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.1%,L2,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=5, opposite=false",20,15.0,-99.78,-4.99,99.8,0.11,-0.53,0.22
147,3.69,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L2,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=3, opposite=false",22,18.2,-99.85,-4.54,99.9,0.01,-0.45,0.15
148,3.66,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.3%,L1,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.3%, lookback=1, minLegBars=3, opposite=false",17,17.6,-99.28,-5.84,99.4,0.02,-0.55,0.72
149,3.63,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.3%,L1,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.3%, lookback=1, minLegBars=1, opposite=false",39,17.9,-100.00,-2.56,100.0,0.01,-0.33,0.00
150,3.62,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.1%,L1,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=1, minLegBars=5, opposite=false",13,15.4,-98.13,-7.55,98.1,0.08,-0.71,1.87
151,3.57,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L3,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=3, minLegBars=5, opposite=false",20,10.0,-99.92,-5.00,99.9,0.24,-0.41,0.08
152,3.56,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L1,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=1, minLegBars=1, opposite=false",24,16.7,-99.94,-4.16,99.9,0.03,-0.43,0.06
153,3.55,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L1,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=1, minLegBars=4, opposite=false",12,16.7,-97.47,-8.12,98.5,0.03,-0.66,2.53
154,3.54,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L2,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",12,16.7,-96.09,-8.01,98.1,0.03,-0.65,3.91
155,3.51,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L3,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=3, minLegBars=2, opposite=false",35,17.1,-99.99,-2.86,100.0,0.01,-0.35,0.01
156,3.51,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L2,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=2, minLegBars=1, opposite=false",31,16.1,-99.99,-3.23,100.0,0.04,-0.37,0.01
157,3.51,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.3%,L1,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.3%, lookback=1, minLegBars=2, opposite=false",29,17.2,-99.97,-3.45,100.0,0.01,-0.45,0.03
158,3.39,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L1,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=1, minLegBars=2, opposite=false",24,16.7,-99.91,-4.16,99.9,0.01,-0.44,0.09
159,3.39,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.1%,L1,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=1, minLegBars=4, opposite=false",14,14.3,-99.32,-7.09,99.3,0.08,-0.60,0.68
160,3.37,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.2%,L1,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.2%, lookback=1, minLegBars=3, opposite=false",29,13.8,-99.99,-3.45,100.0,0.09,-0.38,0.01
161,3.27,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L1,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=1, minLegBars=5, opposite=false",7,14.3,-90.77,-12.97,91.8,0.06,-0.86,9.23
162,3.25,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L1,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=1, minLegBars=3, opposite=false",15,13.3,-99.45,-6.63,99.5,0.09,-0.55,0.55
163,3.25,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L1,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=1, minLegBars=5, opposite=false",7,14.3,-91.25,-13.04,92.2,0.06,-0.87,8.75
164,3.01,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L2,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=5, opposite=false",15,13.3,-99.43,-6.63,99.7,0.05,-0.55,0.57
165,2.61,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L2,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=2, minLegBars=2, opposite=false",24,12.5,-99.96,-4.17,100.0,0.02,-0.44,0.04
166,2.56,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.6%,L3,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.6%, lookback=3, minLegBars=2, opposite=false",32,12.5,-100.00,-3.12,100.0,0.01,-0.37,0.00
167,2.43,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L2,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=5, opposite=false",14,7.1,-99.61,-7.11,99.6,0.15,-0.54,0.39
168,2.39,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L1,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=1, minLegBars=2, opposite=false",18,11.1,-99.81,-5.55,99.8,0.03,-0.52,0.19
169,2.23,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.2%,L1,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.2%, lookback=1, minLegBars=5, opposite=false",13,7.7,-99.15,-7.63,99.1,0.10,-0.68,0.85
170,2.20,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L3,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=3, minLegBars=5, opposite=false",16,6.3,-99.81,-6.24,99.8,0.14,-0.50,0.19
171,2.18,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L3,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=3, minLegBars=2, opposite=false",30,10.0,-100.00,-3.33,100.0,0.03,-0.38,0.00
172,2.07,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L2,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=2, opposite=false",30,10.0,-100.00,-3.33,100.0,0.01,-0.38,0.00
173,2.07,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L2,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=2, minLegBars=2, opposite=false",21,9.5,-99.95,-4.76,99.9,0.02,-0.47,0.05
174,2.04,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.7%,L2,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.7%, lookback=2, minLegBars=5, opposite=false",11,9.1,-98.19,-8.93,98.2,0.03,-0.71,1.81
175,1.78,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.5%,L2,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",24,8.3,-99.99,-4.17,100.0,0.02,-0.44,0.01
