Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
91,15.19,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-0.66,-0.09,71.0,0.99,-0.00,99.34
92,15.19,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-0.66,-0.09,71.0,0.99,-0.00,99.34
93,15.19,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-0.66,-0.09,71.0,0.99,-0.00,99.34
94,14.86,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-16.71,-5.57,35.3,0.79,-0.12,83.29
95,14.86,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-16.71,-5.57,35.3,0.79,-0.12,83.29
96,14.86,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-16.71,-5.57,35.3,0.79,-0.12,83.29
97,14.83,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-17.19,-5.73,35.3,0.78,-0.12,82.81
98,14.26,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-4.34,-0.87,71.5,0.94,-0.03,95.66
99,14.26,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-4.34,-0.87,71.5,0.94,-0.03,95.66
100,13.98,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-25.50,-8.50,35.3,0.66,-0.21,74.50
101,13.98,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-25.50,-8.50,35.3,0.66,-0.21,74.50
102,13.98,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-25.50,-8.50,35.3,0.66,-0.21,74.50
103,13.98,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-25.50,-8.50,35.3,0.66,-0.21,74.50
104,13.98,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-25.50,-8.50,35.3,0.66,-0.21,74.50
105,13.98,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-25.50,-8.50,35.3,0.66,-0.21,74.50
106,13.98,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-25.50,-8.50,35.3,0.66,-0.21,74.50
107,10.68,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-22.42,-7.47,56.2,0.60,-0.25,77.58
108,10.68,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-22.42,-7.47,56.2,0.60,-0.25,77.58
109,10.30,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-26.08,-8.69,57.4,0.55,-0.30,73.92
110,10.03,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-43.95,-7.32,71.0,0.50,-0.33,56.05
111,10.03,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-43.95,-7.32,71.0,0.50,-0.33,56.05
112,10.03,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-43.95,-7.32,71.0,0.50,-0.33,56.05
113,10.03,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-43.95,-7.32,71.0,0.50,-0.33,56.05
114,10.03,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-43.95,-7.32,71.0,0.50,-0.33,56.05
115,10.03,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-43.95,-7.32,71.0,0.50,-0.33,56.05
116,10.03,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-43.95,-7.32,71.0,0.50,-0.33,56.05
117,8.20,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-44.93,-11.23,56.2,0.48,-0.37,55.07
118,8.20,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-44.93,-11.23,56.2,0.48,-0.37,55.07
119,7.71,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-49.53,-12.38,56.0,0.41,-0.46,50.47
120,7.71,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-49.53,-12.38,56.0,0.41,-0.46,50.47
121,7.71,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-49.53,-12.38,56.0,0.41,-0.46,50.47
122,7.71,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-49.53,-12.38,56.0,0.41,-0.46,50.47
123,7.71,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-49.53,-12.38,56.0,0.41,-0.46,50.47
124,7.69,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-49.82,-12.46,56.2,0.40,-0.46,50.18
125,7.69,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-49.82,-12.46,56.2,0.40,-0.46,50.18
126,3.30,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-33.50,-33.50,33.5,0.00,0.00,66.50
127,3.30,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-33.50,-33.50,33.5,0.00,0.00,66.50
128,3.30,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-33.50,-33.50,33.5,0.00,0.00,66.50
129,3.30,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-33.50,-33.50,33.5,0.00,0.00,66.50
130,3.30,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-33.50,-33.50,33.5,0.00,0.00,66.50
131,2.94,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-35.32,-35.32,35.3,0.00,0.00,64.68
132,2.94,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-35.32,-35.32,35.3,0.00,0.00,64.68
133,2.94,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-35.32,-35.32,35.3,0.00,0.00,64.68
134,2.94,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-35.32,-35.32,35.3,0.00,0.00,64.68
135,2.94,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-35.32,-35.32,35.3,0.00,0.00,64.68
136,2.94,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",1,0.0,-35.32,-35.32,35.3,0.00,0.00,64.68
137,0.00,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
138,0.00,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,0.0,-57.42,-28.71,57.4,0.00,-5.26,42.58
139,0.00,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
140,0.00,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
141,0.00,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.52,-23.84,71.5,0.00,-3.16,28.48
142,0.00,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
143,0.00,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,0.0,-57.42,-28.71,57.4,0.00,-5.26,42.58
144,0.00,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
145,0.00,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
146,0.00,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.52,-23.84,71.5,0.00,-3.16,28.48
147,0.00,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,0.0,-58.15,-29.07,58.1,0.00,-4.68,41.85
148,0.00,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
149,0.00,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,0.0,-57.42,-28.71,57.4,0.00,-5.26,42.58
150,0.00,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
151,0.00,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
152,0.00,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.52,-23.84,71.5,0.00,-3.16,28.48
153,0.00,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
154,0.00,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,0.0,-57.42,-28.71,57.4,0.00,-5.26,42.58
155,0.00,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
156,0.00,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
157,0.00,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.52,-23.84,71.5,0.00,-3.16,28.48
158,0.00,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
159,0.00,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,0.0,-57.42,-28.71,57.4,0.00,-5.26,42.58
160,0.00,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
161,0.00,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
162,0.00,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.52,-23.84,71.5,0.00,-3.16,28.48
163,0.00,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-72.29,-24.10,72.3,0.00,-3.16,27.71
164,0.00,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.52,-23.84,71.5,0.00,-3.16,28.48
165,0.00,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,0.0,-56.22,-28.11,56.2,0.00,-4.64,43.78
166,0.00,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,0.0,-57.17,-28.59,57.2,0.00,-5.50,42.83
167,0.00,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
168,0.00,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
169,0.00,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.52,-23.84,71.5,0.00,-3.16,28.48
170,0.00,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.52,-23.84,71.5,0.00,-3.16,28.48
171,0.00,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,0.0,-56.22,-28.11,56.2,0.00,-4.64,43.78
172,0.00,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,0.0,-57.17,-28.59,57.2,0.00,-5.50,42.83
173,0.00,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
174,0.00,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.69,-23.90,71.7,0.00,-3.09,28.31
175,0.00,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,0.0,-71.52,-23.84,71.5,0.00,-3.16,28.48
