Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
89,6.45,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",44,27.3,-99.97,-2.27,100.0,0.15,-0.33,0.03
90,6.43,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",37,29.7,-99.75,-2.70,99.9,0.07,-0.38,0.25
91,6.41,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",15,20.0,-96.87,-6.46,96.9,0.36,-0.41,3.13
92,6.41,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",21,23.8,-98.93,-4.71,98.9,0.25,-0.43,1.07
93,6.38,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",14,21.4,-96.27,-6.88,96.3,0.31,-0.48,3.73
94,6.35,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",16,18.8,-99.05,-6.19,99.2,0.39,-0.25,0.95
95,6.34,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",9,22.2,-89.01,-9.89,89.0,0.28,-0.53,10.99
96,6.32,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",41,26.8,-99.97,-2.44,100.0,0.14,-0.34,0.03
97,6.31,cascade,both,0.9,0.4,80,"30m(0.2%,L5,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",45,26.7,-99.98,-2.22,100.0,0.15,-0.32,0.02
98,6.31,cascade,both,0.9,0.4,80,"30m(0.1%,L5,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",45,26.7,-99.98,-2.22,100.0,0.15,-0.32,0.02
99,6.29,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",46,28.3,-99.97,-2.17,100.0,0.10,-0.33,0.03
100,6.29,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",20,25.0,-97.71,-4.89,97.7,0.19,-0.52,2.29
101,6.19,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",50,28.0,-99.99,-2.00,100.0,0.09,-0.31,0.01
102,6.17,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",25,28.0,-99.00,-3.96,99.2,0.09,-0.46,1.00
103,6.13,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",31,25.8,-99.81,-3.22,99.9,0.15,-0.37,0.19
104,6.03,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",48,27.1,-99.99,-2.08,100.0,0.09,-0.32,0.01
105,5.93,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",12,25.0,-94.41,-7.87,95.5,0.14,-0.68,5.59
106,5.91,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",49,26.5,-99.99,-2.04,100.0,0.09,-0.31,0.01
107,5.91,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",49,26.5,-99.99,-2.04,100.0,0.09,-0.31,0.01
108,5.90,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",49,26.5,-99.99,-2.04,100.0,0.09,-0.31,0.01
109,5.90,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",49,26.5,-99.99,-2.04,100.0,0.09,-0.31,0.01
110,5.76,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",46,26.1,-99.99,-2.17,100.0,0.08,-0.33,0.01
111,5.76,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",54,25.9,-100.00,-1.85,100.0,0.09,-0.30,0.00
112,5.76,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",23,21.7,-99.59,-4.33,99.7,0.21,-0.42,0.41
113,5.75,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.3%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",12,16.7,-96.10,-8.01,96.6,0.36,-0.36,3.90
114,5.70,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",43,25.6,-99.99,-2.33,100.0,0.09,-0.34,0.01
115,5.69,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",23,21.7,-99.63,-4.33,99.6,0.20,-0.42,0.37
116,5.68,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",45,24.4,-100.00,-2.22,100.0,0.12,-0.32,0.00
117,5.67,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",38,26.3,-99.94,-2.63,100.0,0.06,-0.37,0.06
118,5.64,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",13,15.4,-96.95,-7.46,97.4,0.38,-0.35,3.05
119,5.62,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",9,22.2,-91.35,-10.15,91.3,0.18,-0.73,8.65
120,5.57,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.3%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",12,16.7,-95.14,-7.93,95.1,0.34,-0.48,4.86
121,5.52,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",17,17.6,-98.87,-5.82,98.9,0.30,-0.41,1.13
122,5.48,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",42,26.2,-99.97,-2.38,100.0,0.04,-0.35,0.03
123,5.46,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",45,24.4,-99.99,-2.22,100.0,0.09,-0.33,0.01
124,5.44,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",18,22.2,-98.79,-5.49,98.8,0.15,-0.53,1.21
125,5.40,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",15,20.0,-97.30,-6.49,97.3,0.21,-0.56,2.70
126,5.31,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",14,14.3,-97.94,-7.00,98.2,0.37,-0.35,2.06
127,5.28,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",12,16.7,-95.90,-7.99,95.9,0.29,-0.52,4.10
128,5.24,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",16,18.8,-97.81,-6.11,97.8,0.22,-0.56,2.19
129,5.22,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",22,18.2,-99.90,-4.54,99.9,0.24,-0.36,0.10
130,5.16,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",21,19.0,-99.53,-4.74,99.5,0.20,-0.45,0.47
131,5.07,cascade,both,0.9,0.4,80,"30m(0.6%,L1,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",10,20.0,-95.83,-9.58,95.8,0.16,-0.48,4.17
132,5.07,cascade,both,0.9,0.4,80,"30m(0.6%,L1,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",10,20.0,-95.83,-9.58,95.8,0.16,-0.48,4.17
133,5.07,cascade,both,0.9,0.4,80,"30m(0.6%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",10,20.0,-95.83,-9.58,95.8,0.16,-0.48,4.17
134,4.98,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",22,22.7,-99.07,-4.50,99.1,0.07,-0.51,0.93
135,4.92,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",25,20.0,-99.74,-3.99,99.7,0.14,-0.44,0.26
136,4.81,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",15,20.0,-97.41,-6.49,97.4,0.12,-0.64,2.59
137,4.78,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",26,19.2,-99.86,-3.84,99.9,0.14,-0.42,0.14
138,4.71,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",24,16.7,-99.90,-4.16,99.9,0.21,-0.41,0.10
139,4.71,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",16,18.8,-98.28,-6.14,98.3,0.14,-0.58,1.72
140,4.66,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",20,15.0,-99.72,-4.99,99.7,0.25,-0.38,0.28
141,4.65,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",13,15.4,-97.59,-7.51,97.6,0.24,-0.56,2.41
142,4.38,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",17,17.6,-98.65,-5.80,98.6,0.13,-0.60,1.35
143,4.23,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",10,10.0,-97.09,-9.71,97.5,0.34,-0.42,2.91
144,4.20,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",11,18.2,-96.92,-8.81,96.9,0.08,-0.60,3.08
145,4.15,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",24,16.7,-99.94,-4.16,99.9,0.12,-0.44,0.06
146,4.13,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",11,18.2,-97.41,-8.86,97.4,0.07,-0.78,2.59
147,4.07,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",13,15.4,-97.14,-7.47,97.1,0.15,-0.69,2.86
148,4.06,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",16,12.5,-99.13,-6.20,99.1,0.23,-0.53,0.87
149,4.03,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",17,17.6,-98.82,-5.81,98.8,0.08,-0.62,1.18
150,3.95,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",14,14.3,-98.44,-7.03,98.4,0.16,-0.62,1.56
151,3.61,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",12,16.7,-97.97,-8.16,98.0,0.04,-0.75,2.03
152,3.57,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",12,16.7,-98.28,-8.19,98.3,0.04,-0.79,1.72
153,3.57,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",11,9.1,-97.64,-8.88,97.6,0.26,-0.51,2.36
154,3.57,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",11,9.1,-97.64,-8.88,97.6,0.26,-0.51,2.36
155,3.31,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",14,14.3,-98.19,-7.01,98.2,0.07,-0.71,1.81
156,3.27,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",14,14.3,-98.46,-7.03,99.1,0.06,-0.66,1.54
157,3.19,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",14,14.3,-98.60,-7.04,99.2,0.05,-0.67,1.40
158,3.10,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",20,15.0,-99.63,-4.98,99.6,0.02,-0.55,0.37
159,3.10,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",14,14.3,-99.15,-7.08,99.2,0.04,-0.54,0.85
160,2.99,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.6%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",8,12.5,-95.92,-11.99,95.9,0.07,-0.74,4.08
161,2.74,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",9,11.1,-95.67,-10.63,95.7,0.08,-0.92,4.33
162,2.74,cascade,both,0.9,0.4,80,"30m(0.1%,L5,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",11,9.1,-97.45,-8.86,97.5,0.14,-0.75,2.55
163,2.74,cascade,both,0.9,0.4,80,"30m(0.2%,L5,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",11,9.1,-97.45,-8.86,97.5,0.14,-0.75,2.55
164,2.72,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",23,13.0,-99.97,-4.35,100.0,0.02,-0.48,0.03
165,2.38,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",17,5.9,-99.85,-5.87,99.8,0.18,-0.50,0.15
166,2.35,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B2,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",18,11.1,-99.67,-5.54,99.7,0.02,-0.61,0.33
167,2.21,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",19,10.5,-99.79,-5.25,99.8,0.02,-0.56,0.21
168,2.17,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",11,9.1,-97.79,-8.89,97.8,0.05,-0.82,2.21
169,1.92,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B3,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",21,9.5,-99.96,-4.76,100.0,0.00,-0.53,0.04
170,1.84,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",14,7.1,-99.25,-7.09,99.3,0.06,-0.72,0.75
171,1.61,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B4,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",14,7.1,-99.28,-7.09,99.3,0.03,-0.74,0.72
172,1.56,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",13,7.7,-99.14,-7.63,99.5,0.00,-0.75,0.86
173,1.44,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",14,7.1,-99.46,-7.10,99.7,0.00,-0.68,0.54
174,1.34,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.4%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",15,6.7,-99.71,-6.65,99.8,0.00,-0.65,0.29
175,1.17,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B5,OF)+1h(0.1%,L2,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",18,5.6,-99.90,-5.55,99.9,0.01,-0.59,0.10
