combination_id,take_profit,stop_loss,leverage,trading_mode,max_candles,minimum_timeframes,tf1_interval,tf1_role,tf1_min_swing_pct,tf1_lookback,tf1_min_leg_bars,tf1_weight,tf1_opposite,initial_capital,final_capital,total_return_pct,total_trades,winning_trades,losing_trades,win_rate_pct,total_signals,confirmed_signals,confirmation_rate_pct,execution_rate_pct,signals_per_day,trades_per_day,avg_trade_duration_hours,max_drawdown_pct,sharpe_ratio,profit_factor,avg_win_pct,avg_loss_pct,largest_win_pct,largest_loss_pct,consecutive_wins,consecutive_losses,total_fees,net_profit,roi_annualized_pct,execution_time_ms,error_message
143,0.9,0.4,1,pivot,20160,1,4h,primary,0.15,3,2,1,false,100,94.23305299256899,-5.766947007431014,27,8,18,29.629629629629626,34,34,100,79.41176470588235,2.4286918993997717,1.9286670965821717,5.884615384615383,0,0,0.510999548222764,0.9532987200501408,0.45518537599067355,1.1164577919634517,-0.7237163814180929,0,0,0,-5.766947007431014,-150.3600053130483,2023,
141,0.9,0.4,1,pivot,20160,1,4h,primary,0.15,2,3,1,false,100,94.89547750663475,-5.104522493365252,22,6,15,27.27272727272727,26,26,100,84.61538461538461,1.857234981893943,1.5715065231410288,5.642857142857142,0,0,0.4719276194241924,0.9603014401057296,0.44442207559997204,1.1164577919634517,-0.6707297865038251,0,0,0,-5.104522493365252,-133.08879520376885,2047,
142,0.9,0.4,1,pivot,20160,1,4h,primary,0.15,3,1,1,false,100,91.49346513359723,-8.506534866402774,38,11,26,28.947368421052634,59,59,100,64.40677966101694,4.214494766605487,2.7144203581526862,5.1954954954954955,0,0,0.4928127005827353,0.9514040357172142,0.44507612535738794,1.1164577919634517,-0.7237163814180929,0,0,0,-8.506534866402774,-221.7885175743488,2146,
145,0.9,0.4,1,pivot,20160,1,4h,primary,0.16,1,1,1,false,100,92.94289924156134,-7.057100758438666,38,12,25,31.57894736842105,61,61,100,62.295081967213115,4.357358995981944,2.7144203581526862,5.185585585585585,0,0,0.5598148904243533,0.9479183192588229,0.44128482358178006,1.1164577919634517,-0.7237163814180929,0,0,0,-7.057100758438665,-183.99782522125912,2139,
148,0.9,0.4,1,pivot,20160,1,4h,primary,0.16,2,1,1,false,100,91.61850871187778,-8.38149128812222,40,12,27,30,67,67,100,59.70149253731343,4.785951684111314,2.857284587529143,5.233333333333332,0,0,0.5170629373254774,0.9478128517416331,0.44278687070450995,1.1164577919634517,-0.7237163814180929,0,0,0,-8.38149128812222,-218.5282911373103,2148,
147,0.9,0.4,1,pivot,20160,1,4h,primary,0.16,1,3,1,false,100,94.4172700576908,-5.5827299423092,22,6,16,27.27272727272727,26,26,100,84.61538461538461,1.857234981893943,1.5715065231410288,5.446212121212121,0,0,0.45170535657351807,0.9665431501954092,0.4363743027176021,1.1164577919634517,-0.6707297865038251,0,0,0,-5.5827299423092,-145.55696501204005,2172,
146,0.9,0.4,1,pivot,20160,1,4h,primary,0.16,1,2,1,false,100,95.90785323776706,-4.092146762232943,29,10,18,34.48275862068966,36,36,100,80.55555555555556,2.571556128776229,2.0715313259586288,5.189880952380952,0,0,0.6482051615319766,0.9540049946659028,0.44623315049399687,1.1164577919634517,-0.7237163814180929,0,0,0,-4.092146762232943,-106.69340434692369,2246,
151,0.9,0.4,1,pivot,20160,1,4h,primary,0.16,3,1,1,false,100,91.49346513359723,-8.506534866402774,38,11,26,28.947368421052634,59,59,100,64.40677966101694,4.214494766605487,2.7144203581526862,5.1954954954954955,0,0,0.4928127005827353,0.9514040357172142,0.44507612535738794,1.1164577919634517,-0.7237163814180929,0,0,0,-8.506534866402774,-221.7885175743488,2047,
150,0.9,0.4,1,pivot,20160,1,4h,primary,0.16,2,3,1,false,100,94.89547750663475,-5.104522493365252,22,6,15,27.27272727272727,26,26,100,84.61538461538461,1.857234981893943,1.5715065231410288,5.642857142857142,0,0,0.4719276194241924,0.9603014401057296,0.44442207559997204,1.1164577919634517,-0.6707297865038251,0,0,0,-5.104522493365252,-133.08879520376885,2091,
149,0.9,0.4,1,pivot,20160,1,4h,primary,0.16,2,2,1,false,100,93.08034742869286,-6.919652571307139,29,8,20,27.586206896551722,38,38,100,76.31578947368422,2.7144203581526862,2.0715313259586288,5.958333333333333,0,0,0.4669800972685582,0.9577906599394178,0.449098892541123,1.1164577919634517,-0.7237163814180929,0,0,0,-6.9196525713071395,-180.41417686785215,2165,
152,0.9,0.4,1,pivot,20160,1,4h,primary,0.16,3,2,1,false,100,94.23305299256899,-5.766947007431014,27,8,18,29.629629629629626,34,34,100,79.41176470588235,2.4286918993997717,1.9286670965821717,5.884615384615383,0,0,0.510999548222764,0.9532987200501408,0.45518537599067355,1.1164577919634517,-0.7237163814180929,0,0,0,-5.766947007431014,-150.3600053130483,2203,
153,0.9,0.4,1,pivot,20160,1,4h,primary,0.16,3,3,1,false,100,92.77538983811604,-7.224610161883958,21,4,16,19.047619047619047,24,24,100,87.5,1.7143707525174858,1.5000744084528002,5.498333333333333,0,0,0.29765293891988437,0.9654429577622704,0.4428988745583116,1.1164577919634517,-0.6707297865038251,0,0,0,-7.224610161883959,-188.3652513064243,2119,
154,0.9,0.4,1,pivot,20160,1,4h,primary,0.17,1,1,1,false,100,92.94289924156134,-7.057100758438666,38,12,25,31.57894736842105,57,57,100,66.66666666666666,4.071630537229029,2.7144203581526862,5.185585585585585,0,0,0.5598148904243533,0.9479183192588229,0.44128482358178006,1.1164577919634517,-0.7237163814180929,0,0,0,-7.057100758438665,-183.99782522125912,2157,
156,0.9,0.4,1,pivot,20160,1,4h,primary,0.17,1,3,1,false,100,94.48048831319093,-5.519511686809068,22,6,16,27.27272727272727,25,25,100,88,1.7858028672057142,1.5715065231410288,4.911363636363637,0,0,0.4545274409754074,0.9665431501954092,0.43242316174884415,1.1164577919634517,-0.6707297865038251,0,0,0,-5.519511686809068,-143.9086930198346,2242,
155,0.9,0.4,1,pivot,20160,1,4h,primary,0.17,1,2,1,false,100,93.94395104490549,-6.056048955094511,30,9,20,30,35,35,100,85.71428571428571,2.500124014088,2.142963440646857,4.772413793103448,0,0,0.5292047261598632,0.9563773014565979,0.44317223341019363,1.1164577919634517,-0.7237163814180929,0,0,0,-6.056048955094511,-157.89767998401084,2276,
157,0.9,0.4,1,pivot,20160,1,4h,primary,0.17,2,1,1,false,100,91.61850871187778,-8.38149128812222,40,12,27,30,66,66,100,60.60606060606061,4.714519569423087,2.857284587529143,5.233333333333332,0,0,0.5170629373254774,0.9478128517416331,0.44278687070450995,1.1164577919634517,-0.7237163814180929,0,0,0,-8.38149128812222,-218.5282911373103,2182,
159,0.9,0.4,1,pivot,20160,1,4h,primary,0.17,2,3,1,false,100,94.89547750663475,-5.104522493365252,22,6,15,27.27272727272727,26,26,100,84.61538461538461,1.857234981893943,1.5715065231410288,5.642857142857142,0,0,0.4719276194241924,0.9603014401057296,0.44442207559997204,1.1164577919634517,-0.6707297865038251,0,0,0,-5.104522493365252,-133.08879520376885,2237,
160,0.9,0.4,1,pivot,20160,1,4h,primary,0.17,3,1,1,false,100,91.49346513359723,-8.506534866402774,38,11,26,28.947368421052634,59,59,100,64.40677966101694,4.214494766605487,2.7144203581526862,5.1954954954954955,0,0,0.4928127005827353,0.9514040357172142,0.44507612535738794,1.1164577919634517,-0.7237163814180929,0,0,0,-8.506534866402774,-221.7885175743488,2324,
158,0.9,0.4,1,pivot,20160,1,4h,primary,0.17,2,2,1,false,100,93.08034742869286,-6.919652571307139,29,8,20,27.586206896551722,38,38,100,76.31578947368422,2.7144203581526862,2.0715313259586288,5.958333333333333,0,0,0.4669800972685582,0.9577906599394178,0.449098892541123,1.1164577919634517,-0.7237163814180929,0,0,0,-6.9196525713071395,-180.41417686785215,2339,
163,0.9,0.4,1,pivot,20160,1,4h,primary,0.18,1,1,1,false,100,92.94289924156134,-7.057100758438666,38,12,25,31.57894736842105,57,57,100,66.66666666666666,4.071630537229029,2.7144203581526862,5.185585585585585,0,0,0.5598148904243533,0.9479183192588229,0.44128482358178006,1.1164577919634517,-0.7237163814180929,0,0,0,-7.057100758438665,-183.99782522125912,2469,
161,0.9,0.4,1,pivot,20160,1,4h,primary,0.17,3,2,1,false,100,94.23305299256899,-5.766947007431014,27,8,18,29.629629629629626,34,34,100,79.41176470588235,2.4286918993997717,1.9286670965821717,5.884615384615383,0,0,0.510999548222764,0.9532987200501408,0.45518537599067355,1.1164577919634517,-0.7237163814180929,0,0,0,-5.766947007431014,-150.3600053130483,2495,
162,0.9,0.4,1,pivot,20160,1,4h,primary,0.17,3,3,1,false,100,92.77538983811604,-7.224610161883958,21,4,16,19.047619047619047,24,24,100,87.5,1.7143707525174858,1.5000744084528002,5.498333333333333,0,0,0.29765293891988437,0.9654429577622704,0.4428988745583116,1.1164577919634517,-0.6707297865038251,0,0,0,-7.224610161883959,-188.3652513064243,2544,
164,0.9,0.4,1,pivot,20160,1,4h,primary,0.18,1,2,1,false,100,93.94395104490549,-6.056048955094511,30,9,20,30,35,35,100,85.71428571428571,2.500124014088,2.142963440646857,4.772413793103448,0,0,0.5292047261598632,0.9563773014565979,0.44317223341019363,1.1164577919634517,-0.7237163814180929,0,0,0,-6.056048955094511,-157.89767998401084,2548,
168,0.9,0.4,1,pivot,20160,1,4h,primary,0.18,2,3,1,false,100,94.89547750663475,-5.104522493365252,22,6,15,27.27272727272727,26,26,100,84.61538461538461,1.857234981893943,1.5715065231410288,5.642857142857142,0,0,0.4719276194241924,0.9603014401057296,0.44442207559997204,1.1164577919634517,-0.6707297865038251,0,0,0,-5.104522493365252,-133.08879520376885,2562,
166,0.9,0.4,1,pivot,20160,1,4h,primary,0.18,2,1,1,false,100,91.61850871187778,-8.38149128812222,40,12,27,30,66,66,100,60.60606060606061,4.714519569423087,2.857284587529143,5.233333333333332,0,0,0.5170629373254774,0.9478128517416331,0.44278687070450995,1.1164577919634517,-0.7237163814180929,0,0,0,-8.38149128812222,-218.5282911373103,2583,
165,0.9,0.4,1,pivot,20160,1,4h,primary,0.18,1,3,1,false,100,94.48048831319093,-5.519511686809068,22,6,16,27.27272727272727,25,25,100,88,1.7858028672057142,1.5715065231410288,4.911363636363637,0,0,0.4545274409754074,0.9665431501954092,0.43242316174884415,1.1164577919634517,-0.6707297865038251,0,0,0,-5.519511686809068,-143.9086930198346,2604,
167,0.9,0.4,1,pivot,20160,1,4h,primary,0.18,2,2,1,false,100,93.08034742869286,-6.919652571307139,29,8,20,27.586206896551722,38,38,100,76.31578947368422,2.7144203581526862,2.0715313259586288,5.958333333333333,0,0,0.4669800972685582,0.9577906599394178,0.449098892541123,1.1164577919634517,-0.7237163814180929,0,0,0,-6.9196525713071395,-180.41417686785215,2769,
172,0.9,0.4,1,pivot,20160,1,4h,primary,0.19,1,1,1,false,100,92.94289924156134,-7.057100758438666,38,12,25,31.57894736842105,57,57,100,66.66666666666666,4.071630537229029,2.7144203581526862,5.185585585585585,0,0,0.5598148904243533,0.9479183192588229,0.44128482358178006,1.1164577919634517,-0.7237163814180929,0,0,0,-7.057100758438665,-183.99782522125912,2166,
171,0.9,0.4,1,pivot,20160,1,4h,primary,0.18,3,3,1,false,100,92.77538983811604,-7.224610161883958,21,4,16,19.047619047619047,24,24,100,87.5,1.7143707525174858,1.5000744084528002,5.498333333333333,0,0,0.29765293891988437,0.9654429577622704,0.4428988745583116,1.1164577919634517,-0.6707297865038251,0,0,0,-7.224610161883959,-188.3652513064243,2211,
169,0.9,0.4,1,pivot,20160,1,4h,primary,0.18,3,1,1,false,100,91.49346513359723,-8.506534866402774,38,11,26,28.947368421052634,59,59,100,64.40677966101694,4.214494766605487,2.7144203581526862,5.1954954954954955,0,0,0.4928127005827353,0.9514040357172142,0.44507612535738794,1.1164577919634517,-0.7237163814180929,0,0,0,-8.506534866402774,-221.7885175743488,2268,
170,0.9,0.4,1,pivot,20160,1,4h,primary,0.18,3,2,1,false,100,94.23305299256899,-5.766947007431014,27,8,18,29.629629629629626,34,34,100,79.41176470588235,2.4286918993997717,1.9286670965821717,5.884615384615383,0,0,0.510999548222764,0.9532987200501408,0.45518537599067355,1.1164577919634517,-0.7237163814180929,0,0,0,-5.766947007431014,-150.3600053130483,2417,
176,0.9,0.4,1,pivot,20160,1,4h,primary,0.19,2,2,1,false,100,93.08034742869286,-6.919652571307139,29,8,20,27.586206896551722,38,38,100,76.31578947368422,2.7144203581526862,2.0715313259586288,5.958333333333333,0,0,0.4669800972685582,0.9577906599394178,0.449098892541123,1.1164577919634517,-0.7237163814180929,0,0,0,-6.9196525713071395,-180.41417686785215,2303,
173,0.9,0.4,1,pivot,20160,1,4h,primary,0.19,1,2,1,false,100,93.94395104490549,-6.056048955094511,30,9,20,30,35,35,100,85.71428571428571,2.500124014088,2.142963440646857,4.772413793103448,0,0,0.5292047261598632,0.9563773014565979,0.44317223341019363,1.1164577919634517,-0.7237163814180929,0,0,0,-6.056048955094511,-157.89767998401084,2401,
175,0.9,0.4,1,pivot,20160,1,4h,primary,0.19,2,1,1,false,100,91.61850871187778,-8.38149128812222,40,12,27,30,66,66,100,60.60606060606061,4.714519569423087,2.857284587529143,5.233333333333332,0,0,0.5170629373254774,0.9478128517416331,0.44278687070450995,1.1164577919634517,-0.7237163814180929,0,0,0,-8.38149128812222,-218.5282911373103,2406,
174,0.9,0.4,1,pivot,20160,1,4h,primary,0.19,1,3,1,false,100,94.48048831319093,-5.519511686809068,22,6,16,27.27272727272727,25,25,100,88,1.7858028672057142,1.5715065231410288,4.911363636363637,0,0,0.4545274409754074,0.9665431501954092,0.43242316174884415,1.1164577919634517,-0.6707297865038251,0,0,0,-5.519511686809068,-143.9086930198346,2508,
179,0.9,0.4,1,pivot,20160,1,4h,primary,0.19,3,2,1,false,100,94.23305299256899,-5.766947007431014,27,8,18,29.629629629629626,34,34,100,79.41176470588235,2.4286918993997717,1.9286670965821717,5.884615384615383,0,0,0.510999548222764,0.9532987200501408,0.45518537599067355,1.1164577919634517,-0.7237163814180929,0,0,0,-5.766947007431014,-150.3600053130483,2115,
178,0.9,0.4,1,pivot,20160,1,4h,primary,0.19,3,1,1,false,100,91.49346513359723,-8.506534866402774,38,11,26,28.947368421052634,59,59,100,64.40677966101694,4.214494766605487,2.7144203581526862,5.1954954954954955,0,0,0.4928127005827353,0.9514040357172142,0.44507612535738794,1.1164577919634517,-0.7237163814180929,0,0,0,-8.506534866402774,-221.7885175743488,2198,
177,0.9,0.4,1,pivot,20160,1,4h,primary,0.19,2,3,1,false,100,94.89547750663475,-5.104522493365252,22,6,15,27.27272727272727,26,26,100,84.61538461538461,1.857234981893943,1.5715065231410288,5.642857142857142,0,0,0.4719276194241924,0.9603014401057296,0.44442207559997204,1.1164577919634517,-0.6707297865038251,0,0,0,-5.104522493365252,-133.08879520376885,2202,
180,0.9,0.4,1,pivot,20160,1,4h,primary,0.19,3,3,1,false,100,92.77538983811604,-7.224610161883958,21,4,16,19.047619047619047,24,24,100,87.5,1.7143707525174858,1.5000744084528002,5.498333333333333,0,0,0.29765293891988437,0.9654429577622704,0.4428988745583116,1.1164577919634517,-0.6707297865038251,0,0,0,-7.224610161883959,-188.3652513064243,2309,
181,0.9,0.4,1,pivot,20160,1,4h,primary,0.2,1,1,1,false,100,92.94289924156134,-7.057100758438666,38,12,25,31.57894736842105,57,57,100,66.66666666666666,4.071630537229029,2.7144203581526862,5.185585585585585,0,0,0.5598148904243533,0.9479183192588229,0.44128482358178006,1.1164577919634517,-0.7237163814180929,0,0,0,-7.057100758438665,-183.99782522125912,2038,
184,0.9,0.4,1,pivot,20160,1,4h,primary,0.2,2,1,1,false,100,91.61850871187778,-8.38149128812222,40,12,27,30,66,66,100,60.60606060606061,4.714519569423087,2.857284587529143,5.233333333333332,0,0,0.5170629373254774,0.9478128517416331,0.44278687070450995,1.1164577919634517,-0.7237163814180929,0,0,0,-8.38149128812222,-218.5282911373103,2120,
183,0.9,0.4,1,pivot,20160,1,4h,primary,0.2,1,3,1,false,100,94.48048831319093,-5.519511686809068,22,6,16,27.27272727272727,25,25,100,88,1.7858028672057142,1.5715065231410288,4.911363636363637,0,0,0.4545274409754074,0.9665431501954092,0.43242316174884415,1.1164577919634517,-0.6707297865038251,0,0,0,-5.519511686809068,-143.9086930198346,2239,
182,0.9,0.4,1,pivot,20160,1,4h,primary,0.2,1,2,1,false,100,93.94395104490549,-6.056048955094511,30,9,20,30,35,35,100,85.71428571428571,2.500124014088,2.142963440646857,4.772413793103448,0,0,0.5292047261598632,0.9563773014565979,0.44317223341019363,1.1164577919634517,-0.7237163814180929,0,0,0,-6.056048955094511,-157.89767998401084,2415,
185,0.9,0.4,1,pivot,20160,1,4h,primary,0.2,2,2,1,false,100,93.08034742869286,-6.919652571307139,29,8,20,27.586206896551722,38,38,100,76.31578947368422,2.7144203581526862,2.0715313259586288,5.958333333333333,0,0,0.4669800972685582,0.9577906599394178,0.449098892541123,1.1164577919634517,-0.7237163814180929,0,0,0,-6.9196525713071395,-180.41417686785215,2236,
188,0.9,0.4,1,pivot,20160,1,4h,primary,0.2,3,2,1,false,100,94.23305299256899,-5.766947007431014,27,8,18,29.629629629629626,34,34,100,79.41176470588235,2.4286918993997717,1.9286670965821717,5.884615384615383,0,0,0.510999548222764,0.9532987200501408,0.45518537599067355,1.1164577919634517,-0.7237163814180929,0,0,0,-5.766947007431014,-150.3600053130483,2253,
186,0.9,0.4,1,pivot,20160,1,4h,primary,0.2,2,3,1,false,100,94.89547750663475,-5.104522493365252,22,6,15,27.27272727272727,26,26,100,84.61538461538461,1.857234981893943,1.5715065231410288,5.642857142857142,0,0,0.4719276194241924,0.9603014401057296,0.44442207559997204,1.1164577919634517,-0.6707297865038251,0,0,0,-5.104522493365252,-133.08879520376885,2279,
187,0.9,0.4,1,pivot,20160,1,4h,primary,0.2,3,1,1,false,100,91.49346513359723,-8.506534866402774,38,11,26,28.947368421052634,59,59,100,64.40677966101694,4.214494766605487,2.7144203581526862,5.1954954954954955,0,0,0.4928127005827353,0.9514040357172142,0.44507612535738794,1.1164577919634517,-0.7237163814180929,0,0,0,-8.506534866402774,-221.7885175743488,2467,
192,0.9,0.4,1,pivot,20160,1,4h,primary,0.21,1,3,1,false,100,93.49949062262495,-6.500509377375054,23,6,17,26.08695652173913,24,24,100,95.83333333333334,1.7143707525174858,1.6429386378292574,3.4239130434782608,0,0,0.4059985143940236,0.9405136221520483,0.4437406535463122,1.014848469023622,-0.6707297865038251,0,0,0,-6.500509377375053,-169.48597295244446,1959,
189,0.9,0.4,1,pivot,20160,1,4h,primary,0.2,3,3,1,false,100,92.77538983811604,-7.224610161883958,21,4,16,19.047619047619047,24,24,100,87.5,1.7143707525174858,1.5000744084528002,5.498333333333333,0,0,0.29765293891988437,0.9654429577622704,0.4428988745583116,1.1164577919634517,-0.6707297865038251,0,0,0,-7.224610161883959,-188.3652513064243,2038,
190,0.9,0.4,1,pivot,20160,1,4h,primary,0.21,1,1,1,false,100,94.1590257453117,-5.840974254688305,36,12,23,33.33333333333333,54,54,100,66.66666666666666,3.8573341931643434,2.571556128776229,5.292380952380952,0,0,0.6057656191771364,0.9479183192588229,0.44417365590409275,1.1164577919634517,-0.7237163814180929,0,0,0,-5.840974254688305,-152.29009714093817,2050,
191,0.9,0.4,1,pivot,20160,1,4h,primary,0.21,1,2,1,false,100,96.48686334036829,-3.5131366596317126,28,10,17,35.714285714285715,33,33,100,84.84848484848484,2.3572597847115433,2.0000992112704004,4.862345679012345,0,0,0.6814827459380788,0.951652222016236,0.44880346351729683,1.1164577919634517,-0.7237163814180929,0,0,0,-3.513136659631712,-91.59703498697495,2093,
196,0.9,0.4,1,pivot,20160,1,4h,primary,0.21,3,1,1,false,100,91.49346513359723,-8.506534866402774,38,11,26,28.947368421052634,59,59,100,64.40677966101694,4.214494766605487,2.7144203581526862,5.1954954954954955,0,0,0.4928127005827353,0.9514040357172142,0.44507612535738794,1.1164577919634517,-0.7237163814180929,0,0,0,-8.506534866402774,-221.7885175743488,2248,
195,0.9,0.4,1,pivot,20160,1,4h,primary,0.21,2,3,1,false,100,94.89547750663475,-5.104522493365252,22,6,15,27.27272727272727,26,26,100,84.61538461538461,1.857234981893943,1.5715065231410288,5.642857142857142,0,0,0.4719276194241924,0.9603014401057296,0.44442207559997204,1.1164577919634517,-0.6707297865038251,0,0,0,-5.104522493365252,-133.08879520376885,2277,
193,0.9,0.4,1,pivot,20160,1,4h,primary,0.21,2,1,1,false,100,91.58841918645695,-8.411580813543054,40,12,27,30,65,65,100,61.53846153846154,4.643087454734857,2.857284587529143,5.135470085470084,0,0,0.5161680349053628,0.9478128517416331,0.4439012975719483,1.1164577919634517,-0.7237163814180929,0,0,0,-8.411580813543054,-219.3128069645433,2292,
194,0.9,0.4,1,pivot,20160,1,4h,primary,0.21,2,2,1,false,100,92.33895518697861,-7.661044813021391,28,7,20,25,37,37,100,75.67567567567568,2.6429882434644574,2.0000992112704004,5.691975308641974,0,0,0.41008368521003585,0.9608027033949743,0.4493331868393099,1.1164577919634517,-0.7237163814180929,0,0,0,-7.661044813021391,-199.74429057612195,2373,
198,0.9,0.4,1,pivot,20160,1,4h,primary,0.21,3,3,1,false,100,92.77538983811604,-7.224610161883958,21,4,16,19.047619047619047,24,24,100,87.5,1.7143707525174858,1.5000744084528002,5.498333333333333,0,0,0.29765293891988437,0.9654429577622704,0.4428988745583116,1.1164577919634517,-0.6707297865038251,0,0,0,-7.224610161883959,-188.3652513064243,1948,
200,0.9,0.4,1,pivot,20160,1,4h,primary,0.22,1,2,1,false,100,96.48686334036829,-3.5131366596317126,28,10,17,35.714285714285715,33,33,100,84.84848484848484,2.3572597847115433,2.0000992112704004,4.862345679012345,0,0,0.6814827459380788,0.951652222016236,0.44880346351729683,1.1164577919634517,-0.7237163814180929,0,0,0,-3.513136659631712,-91.59703498697495,2067,
197,0.9,0.4,1,pivot,20160,1,4h,primary,0.21,3,2,1,false,100,94.23305299256899,-5.766947007431014,27,8,18,29.629629629629626,34,34,100,79.41176470588235,2.4286918993997717,1.9286670965821717,5.884615384615383,0,0,0.510999548222764,0.9532987200501408,0.45518537599067355,1.1164577919634517,-0.7237163814180929,0,0,0,-5.766947007431014,-150.3600053130483,2206,
199,0.9,0.4,1,pivot,20160,1,4h,primary,0.22,1,1,1,false,100,94.1590257453117,-5.840974254688305,36,12,23,33.33333333333333,54,54,100,66.66666666666666,3.8573341931643434,2.571556128776229,5.292380952380952,0,0,0.6057656191771364,0.9479183192588229,0.44417365590409275,1.1164577919634517,-0.7237163814180929,0,0,0,-5.840974254688305,-152.29009714093817,2288,
204,0.9,0.4,1,pivot,20160,1,4h,primary,0.22,2,3,1,false,100,94.89547750663475,-5.104522493365252,22,6,15,27.27272727272727,26,26,100,84.61538461538461,1.857234981893943,1.5715065231410288,5.642857142857142,0,0,0.4719276194241924,0.9603014401057296,0.44442207559997204,1.1164577919634517,-0.6707297865038251,0,0,0,-5.104522493365252,-133.08879520376885,2140,
201,0.9,0.4,1,pivot,20160,1,4h,primary,0.22,1,3,1,false,100,93.49949062262495,-6.500509377375054,23,6,17,26.08695652173913,24,24,100,95.83333333333334,1.7143707525174858,1.6429386378292574,3.4239130434782608,0,0,0.4059985143940236,0.9405136221520483,0.4437406535463122,1.014848469023622,-0.6707297865038251,0,0,0,-6.500509377375053,-169.48597295244446,2177,
202,0.9,0.4,1,pivot,20160,1,4h,primary,0.22,2,1,1,false,100,91.58841918645695,-8.411580813543054,40,12,27,30,64,64,100,62.5,4.571655340046629,2.857284587529143,5.135470085470084,0,0,0.5161680349053628,0.9478128517416331,0.4439012975719483,1.1164577919634517,-0.7237163814180929,0,0,0,-8.411580813543054,-219.3128069645433,2231,
203,0.9,0.4,1,pivot,20160,1,4h,primary,0.22,2,2,1,false,100,94.41302281668462,-5.586977183315383,29,9,19,31.03448275862069,36,36,100,80.55555555555556,2.571556128776229,2.0715313259586288,5.113690476190476,0,0,0.546880577197885,0.9492283620920039,0.4489490759022847,1.1164577919634517,-0.7237163814180929,0,0,0,-5.586977183315383,-145.66770214547176,2338,
208,0.9,0.4,1,pivot,20160,1,4h,primary,0.23,1,1,1,false,100,94.1590257453117,-5.840974254688305,36,12,23,33.33333333333333,54,54,100,66.66666666666666,3.8573341931643434,2.571556128776229,5.292380952380952,0,0,0.6057656191771364,0.9479183192588229,0.44417365590409275,1.1164577919634517,-0.7237163814180929,0,0,0,-5.840974254688305,-152.29009714093817,2057,
205,0.9,0.4,1,pivot,20160,1,4h,primary,0.22,3,1,1,false,100,92.81012109253209,-7.189878907467914,38,12,25,31.57894736842105,58,58,100,65.51724137931035,4.1430626519172575,2.7144203581526862,5.088288288288288,0,0,0.5551817558362231,0.9478128517416331,0.44654532513469897,1.1164577919634517,-0.7237163814180929,0,0,0,-7.189878907467914,-187.45971297014412,2061,
207,0.9,0.4,1,pivot,20160,1,4h,primary,0.22,3,3,1,false,100,94.0920457970509,-5.9079542029490995,21,5,15,23.809523809523807,24,24,100,87.5,1.7143707525174858,1.5000744084528002,5.3,0,0,0.3895502881797505,0.9540163318118644,0.44520239080055807,1.1164577919634517,-0.6707297865038251,0,0,0,-5.9079542029490995,-154.03644670221968,2125,
206,0.9,0.4,1,pivot,20160,1,4h,primary,0.22,3,2,1,false,100,96.91546675319961,-3.0845332468003903,27,10,16,37.03703703703704,33,33,100,81.81818181818183,2.3572597847115433,1.9286670965821717,5.266666666666666,0,0,0.7070262187558585,0.9443826095464344,0.458022458891545,1.1164577919634517,-0.7237163814180929,0,0,0,-3.0845332468003903,-80.42217741546133,2156,
209,0.9,0.4,1,pivot,20160,1,4h,primary,0.23,1,2,1,false,100,96.48686334036829,-3.5131366596317126,28,10,17,35.714285714285715,33,33,100,84.84848484848484,2.3572597847115433,2.0000992112704004,4.862345679012345,0,0,0.6814827459380788,0.951652222016236,0.44880346351729683,1.1164577919634517,-0.7237163814180929,0,0,0,-3.513136659631712,-91.59703498697495,2268,
210,0.9,0.4,1,pivot,20160,1,4h,primary,0.23,1,3,1,false,100,93.49949062262495,-6.500509377375054,23,6,17,26.08695652173913,24,24,100,95.83333333333334,1.7143707525174858,1.6429386378292574,3.4239130434782608,0,0,0.4059985143940236,0.9405136221520483,0.4437406535463122,1.014848469023622,-0.6707297865038251,0,0,0,-6.500509377375053,-169.48597295244446,2271,
211,0.9,0.4,1,pivot,20160,1,4h,primary,0.23,2,1,1,false,100,91.58841918645695,-8.411580813543054,40,12,27,30,64,64,100,62.5,4.571655340046629,2.857284587529143,5.135470085470084,0,0,0.5161680349053628,0.9478128517416331,0.4439012975719483,1.1164577919634517,-0.7237163814180929,0,0,0,-8.411580813543054,-219.3128069645433,2325,
212,0.9,0.4,1,pivot,20160,1,4h,primary,0.23,2,2,1,false,100,94.41302281668462,-5.586977183315383,29,9,19,31.03448275862069,36,36,100,80.55555555555556,2.571556128776229,2.0715313259586288,5.113690476190476,0,0,0.546880577197885,0.9492283620920039,0.4489490759022847,1.1164577919634517,-0.7237163814180929,0,0,0,-5.586977183315383,-145.66770214547176,2374,
215,0.9,0.4,1,pivot,20160,1,4h,primary,0.23,3,2,1,false,100,96.91546675319961,-3.0845332468003903,27,10,16,37.03703703703704,33,33,100,81.81818181818183,2.3572597847115433,1.9286670965821717,5.266666666666666,0,0,0.7070262187558585,0.9443826095464344,0.458022458891545,1.1164577919634517,-0.7237163814180929,0,0,0,-3.0845332468003903,-80.42217741546133,2109,
214,0.9,0.4,1,pivot,20160,1,4h,primary,0.23,3,1,1,false,100,92.81012109253209,-7.189878907467914,38,12,25,31.57894736842105,58,58,100,65.51724137931035,4.1430626519172575,2.7144203581526862,5.088288288288288,0,0,0.5551817558362231,0.9478128517416331,0.44654532513469897,1.1164577919634517,-0.7237163814180929,0,0,0,-7.189878907467914,-187.45971297014412,2194,
