Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
132,15.38,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B2,OF)","1h: swing=0.7%, lookback=3, minLegBars=2, opposite=false",79,26.6,-14.08,-0.18,17.4,0.53,-0.31,85.92
133,15.29,cascade,both,0.9,0.4,1,"1h(0.1%,L5,B1,OF)","1h: swing=0.1%, lookback=5, minLegBars=1, opposite=false",115,27.8,-18.44,-0.16,20.1,0.56,-0.29,81.56
134,15.29,cascade,both,0.9,0.4,1,"1h(0.2%,L5,B1,OF)","1h: swing=0.2%, lookback=5, minLegBars=1, opposite=false",115,27.8,-18.44,-0.16,20.1,0.56,-0.29,81.56
135,15.29,cascade,both,0.9,0.4,1,"1h(0.3%,L5,B1,OF)","1h: swing=0.3%, lookback=5, minLegBars=1, opposite=false",115,27.8,-18.44,-0.16,20.1,0.56,-0.29,81.56
136,15.29,cascade,both,0.9,0.4,1,"1h(0.4%,L5,B1,OF)","1h: swing=0.4%, lookback=5, minLegBars=1, opposite=false",115,27.8,-18.44,-0.16,20.1,0.56,-0.29,81.56
137,15.29,cascade,both,0.9,0.4,1,"1h(0.5%,L5,B1,OF)","1h: swing=0.5%, lookback=5, minLegBars=1, opposite=false",115,27.8,-18.44,-0.16,20.1,0.56,-0.29,81.56
138,15.27,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B1,OF)","1h: swing=0.6%, lookback=2, minLegBars=1, opposite=false",101,27.7,-17.06,-0.17,19.7,0.55,-0.29,82.94
139,15.22,cascade,both,0.9,0.4,1,"1h(0.4%,L1,B5,OF)","1h: swing=0.4%, lookback=1, minLegBars=5, opposite=false",53,24.5,-12.11,-0.23,13.2,0.44,-0.41,87.89
140,15.20,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B2,OF)","1h: swing=0.3%, lookback=2, minLegBars=2, opposite=false",94,26.6,-16.92,-0.18,18.0,0.52,-0.32,83.08
141,15.14,cascade,both,0.9,0.4,1,"1h(0.4%,L4,B5,OF)","1h: swing=0.4%, lookback=4, minLegBars=5, opposite=false",55,23.6,-12.10,-0.22,13.0,0.45,-0.40,87.90
142,15.11,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B3,OF)","1h: swing=0.1%, lookback=2, minLegBars=3, opposite=false",80,26.3,-15.44,-0.19,17.4,0.50,-0.35,84.56
143,15.09,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B5,OF)","1h: swing=0.6%, lookback=3, minLegBars=5, opposite=false",51,23.5,-11.34,-0.22,13.5,0.46,-0.38,88.66
144,15.07,cascade,both,0.9,0.4,1,"1h(0.1%,L4,B1,OF)","1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",119,27.7,-19.28,-0.16,20.9,0.55,-0.29,80.72
145,15.07,cascade,both,0.9,0.4,1,"1h(0.2%,L4,B1,OF)","1h: swing=0.2%, lookback=4, minLegBars=1, opposite=false",119,27.7,-19.28,-0.16,20.9,0.55,-0.29,80.72
146,15.07,cascade,both,0.9,0.4,1,"1h(0.3%,L4,B1,OF)","1h: swing=0.3%, lookback=4, minLegBars=1, opposite=false",119,27.7,-19.28,-0.16,20.9,0.55,-0.29,80.72
147,14.93,cascade,both,0.9,0.4,1,"1h(0.2%,L1,B1,OF)","1h: swing=0.2%, lookback=1, minLegBars=1, opposite=false",131,28.2,-20.75,-0.16,22.2,0.56,-0.29,79.25
148,14.89,cascade,both,0.9,0.4,1,"1h(0.5%,L4,B1,OF)","1h: swing=0.5%, lookback=4, minLegBars=1, opposite=false",117,27.4,-19.47,-0.17,21.1,0.55,-0.30,80.53
149,14.81,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B1,OF)","1h: swing=0.5%, lookback=2, minLegBars=1, opposite=false",112,27.7,-18.80,-0.17,21.9,0.55,-0.30,81.20
150,14.80,cascade,both,0.9,0.4,1,"1h(0.1%,L1,B1,OF)","1h: swing=0.1%, lookback=1, minLegBars=1, opposite=false",140,28.6,-21.58,-0.15,23.5,0.57,-0.28,78.42
151,14.76,cascade,both,0.9,0.4,1,"1h(0.2%,L3,B1,OF)","1h: swing=0.2%, lookback=3, minLegBars=1, opposite=false",123,27.6,-20.04,-0.16,22.3,0.55,-0.29,79.96
152,14.75,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B1,OF)","1h: swing=0.1%, lookback=2, minLegBars=1, opposite=false",133,27.8,-21.35,-0.16,22.5,0.55,-0.29,78.65
153,14.75,cascade,both,0.9,0.4,1,"1h(0.5%,L3,B1,OF)","1h: swing=0.5%, lookback=3, minLegBars=1, opposite=false",117,27.4,-19.58,-0.17,21.9,0.55,-0.30,80.42
154,14.60,cascade,both,0.9,0.4,1,"1h(0.4%,L3,B1,OF)","1h: swing=0.4%, lookback=3, minLegBars=1, opposite=false",121,27.3,-20.20,-0.17,22.5,0.55,-0.30,79.80
155,14.59,cascade,both,0.9,0.4,1,"1h(0.1%,L3,B1,OF)","1h: swing=0.1%, lookback=3, minLegBars=1, opposite=false",124,27.4,-20.46,-0.17,22.7,0.55,-0.30,79.54
156,14.55,cascade,both,0.9,0.4,1,"1h(0.7%,L2,B1,OF)","1h: swing=0.7%, lookback=2, minLegBars=1, opposite=false",95,26.3,-17.64,-0.19,20.7,0.51,-0.33,82.36
157,14.55,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B2,OF)","1h: swing=0.6%, lookback=3, minLegBars=2, opposite=false",83,25.3,-16.17,-0.19,18.9,0.49,-0.35,83.83
158,14.54,cascade,both,0.9,0.4,1,"1h(0.7%,L5,B5,OF)","1h: swing=0.7%, lookback=5, minLegBars=5, opposite=false",50,22.0,-12.15,-0.24,13.0,0.41,-0.44,87.85
159,14.53,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B1,OF)","1h: swing=0.2%, lookback=2, minLegBars=1, opposite=false",131,27.5,-21.72,-0.17,22.8,0.54,-0.31,78.28
160,14.51,cascade,both,0.9,0.4,1,"1h(0.6%,L5,B5,OF)","1h: swing=0.6%, lookback=5, minLegBars=5, opposite=false",50,22.0,-12.21,-0.24,13.1,0.41,-0.45,87.79
161,14.44,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B5,OF)","1h: swing=0.5%, lookback=2, minLegBars=5, opposite=false",53,22.6,-12.64,-0.24,14.7,0.43,-0.42,87.36
162,14.25,cascade,both,0.9,0.4,1,"1h(0.3%,L3,B1,OF)","1h: swing=0.3%, lookback=3, minLegBars=1, opposite=false",123,26.8,-21.11,-0.17,23.3,0.53,-0.31,78.89
163,13.73,cascade,both,0.9,0.4,1,"1h(0.6%,L4,B1,OF)","1h: swing=0.6%, lookback=4, minLegBars=1, opposite=false",114,25.4,-21.64,-0.19,23.2,0.49,-0.35,78.36
164,13.59,cascade,both,0.9,0.4,1,"1h(0.7%,L4,B1,OF)","1h: swing=0.7%, lookback=4, minLegBars=1, opposite=false",112,25.0,-21.67,-0.19,23.2,0.49,-0.36,78.33
165,13.48,cascade,both,0.9,0.4,1,"1h(0.3%,L1,B5,OF)","1h: swing=0.3%, lookback=1, minLegBars=5, opposite=false",56,21.4,-14.61,-0.26,16.5,0.37,-0.50,85.39
166,13.44,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B5,OF)","1h: swing=0.7%, lookback=3, minLegBars=5, opposite=false",50,20.0,-13.55,-0.27,15.2,0.37,-0.50,86.45
167,13.32,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B5,OF)","1h: swing=0.3%, lookback=2, minLegBars=5, opposite=false",58,20.7,-15.50,-0.27,16.6,0.38,-0.49,84.50
168,13.25,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B5,OF)","1h: swing=0.1%, lookback=2, minLegBars=5, opposite=false",58,20.7,-15.26,-0.26,17.1,0.38,-0.49,84.74
169,13.23,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B1,OF)","1h: swing=0.7%, lookback=3, minLegBars=1, opposite=false",107,24.3,-21.97,-0.21,23.5,0.46,-0.39,78.03
170,13.13,cascade,both,0.9,0.4,1,"1h(0.4%,L2,B1,OF)","1h: swing=0.4%, lookback=2, minLegBars=1, opposite=false",120,25.0,-23.63,-0.20,25.1,0.47,-0.37,76.37
171,13.11,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B1,OF)","1h: swing=0.3%, lookback=2, minLegBars=1, opposite=false",124,25.0,-24.15,-0.19,25.2,0.47,-0.37,75.85
172,12.94,cascade,both,0.9,0.4,1,"1h(0.6%,L4,B5,OF)","1h: swing=0.6%, lookback=4, minLegBars=5, opposite=false",53,18.9,-15.10,-0.28,15.3,0.33,-0.56,84.90
173,12.91,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B1,OF)","1h: swing=0.6%, lookback=3, minLegBars=1, opposite=false",112,24.1,-23.17,-0.21,24.7,0.45,-0.39,76.83
174,12.51,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B5,OF)","1h: swing=0.2%, lookback=2, minLegBars=5, opposite=false",58,19.0,-16.63,-0.29,17.8,0.34,-0.55,83.37
175,11.59,cascade,both,0.9,0.4,1,"1h(0.7%,L4,B5,OF)","1h: swing=0.7%, lookback=4, minLegBars=5, opposite=false",51,15.7,-16.34,-0.32,16.5,0.26,-0.69,83.66
176,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L1,B1,OT)","1h: swing=0.1%, lookback=1, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
177,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L1,B2,OT)","1h: swing=0.1%, lookback=1, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
178,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L1,B3,OT)","1h: swing=0.1%, lookback=1, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
179,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L1,B4,OT)","1h: swing=0.1%, lookback=1, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
180,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L1,B5,OT)","1h: swing=0.1%, lookback=1, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
181,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B1,OT)","1h: swing=0.1%, lookback=2, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
182,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B2,OT)","1h: swing=0.1%, lookback=2, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
183,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B3,OT)","1h: swing=0.1%, lookback=2, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
184,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B4,OT)","1h: swing=0.1%, lookback=2, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
185,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B5,OT)","1h: swing=0.1%, lookback=2, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
186,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L3,B1,OT)","1h: swing=0.1%, lookback=3, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
187,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L3,B2,OT)","1h: swing=0.1%, lookback=3, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
188,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L3,B3,OT)","1h: swing=0.1%, lookback=3, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
189,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L3,B4,OT)","1h: swing=0.1%, lookback=3, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
190,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L3,B5,OT)","1h: swing=0.1%, lookback=3, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
191,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L4,B1,OT)","1h: swing=0.1%, lookback=4, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
192,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L4,B2,OT)","1h: swing=0.1%, lookback=4, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
193,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L4,B3,OT)","1h: swing=0.1%, lookback=4, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
194,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L4,B4,OT)","1h: swing=0.1%, lookback=4, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
195,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L4,B5,OT)","1h: swing=0.1%, lookback=4, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
196,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L5,B1,OT)","1h: swing=0.1%, lookback=5, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
197,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L5,B2,OT)","1h: swing=0.1%, lookback=5, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
198,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L5,B3,OT)","1h: swing=0.1%, lookback=5, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
199,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L5,B4,OT)","1h: swing=0.1%, lookback=5, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
200,10.00,cascade,both,0.9,0.4,1,"1h(0.1%,L5,B5,OT)","1h: swing=0.1%, lookback=5, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
201,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L1,B1,OT)","1h: swing=0.2%, lookback=1, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
202,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L1,B2,OT)","1h: swing=0.2%, lookback=1, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
203,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L1,B3,OT)","1h: swing=0.2%, lookback=1, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
204,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L1,B4,OT)","1h: swing=0.2%, lookback=1, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
205,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L1,B5,OT)","1h: swing=0.2%, lookback=1, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
206,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B1,OT)","1h: swing=0.2%, lookback=2, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
207,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B2,OT)","1h: swing=0.2%, lookback=2, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
208,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B3,OT)","1h: swing=0.2%, lookback=2, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
209,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B4,OT)","1h: swing=0.2%, lookback=2, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
210,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B5,OT)","1h: swing=0.2%, lookback=2, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
211,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L3,B1,OT)","1h: swing=0.2%, lookback=3, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
212,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L3,B2,OT)","1h: swing=0.2%, lookback=3, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
213,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L3,B3,OT)","1h: swing=0.2%, lookback=3, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
214,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L3,B4,OT)","1h: swing=0.2%, lookback=3, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
215,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L3,B5,OT)","1h: swing=0.2%, lookback=3, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
216,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L4,B1,OT)","1h: swing=0.2%, lookback=4, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
217,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L4,B2,OT)","1h: swing=0.2%, lookback=4, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
218,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L4,B3,OT)","1h: swing=0.2%, lookback=4, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
219,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L4,B4,OT)","1h: swing=0.2%, lookback=4, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
220,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L4,B5,OT)","1h: swing=0.2%, lookback=4, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
221,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L5,B1,OT)","1h: swing=0.2%, lookback=5, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
222,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L5,B2,OT)","1h: swing=0.2%, lookback=5, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
223,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L5,B3,OT)","1h: swing=0.2%, lookback=5, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
224,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L5,B4,OT)","1h: swing=0.2%, lookback=5, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
225,10.00,cascade,both,0.9,0.4,1,"1h(0.2%,L5,B5,OT)","1h: swing=0.2%, lookback=5, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
226,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L1,B1,OT)","1h: swing=0.3%, lookback=1, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
227,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L1,B2,OT)","1h: swing=0.3%, lookback=1, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
228,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L1,B3,OT)","1h: swing=0.3%, lookback=1, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
229,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L1,B4,OT)","1h: swing=0.3%, lookback=1, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
230,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L1,B5,OT)","1h: swing=0.3%, lookback=1, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
231,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B1,OT)","1h: swing=0.3%, lookback=2, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
232,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B2,OT)","1h: swing=0.3%, lookback=2, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
233,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B3,OT)","1h: swing=0.3%, lookback=2, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
234,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B4,OT)","1h: swing=0.3%, lookback=2, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
235,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B5,OT)","1h: swing=0.3%, lookback=2, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
236,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L3,B1,OT)","1h: swing=0.3%, lookback=3, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
237,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L3,B2,OT)","1h: swing=0.3%, lookback=3, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
238,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L3,B3,OT)","1h: swing=0.3%, lookback=3, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
239,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L3,B4,OT)","1h: swing=0.3%, lookback=3, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
240,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L3,B5,OT)","1h: swing=0.3%, lookback=3, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
241,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L4,B1,OT)","1h: swing=0.3%, lookback=4, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
242,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L4,B2,OT)","1h: swing=0.3%, lookback=4, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
243,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L4,B3,OT)","1h: swing=0.3%, lookback=4, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
244,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L4,B4,OT)","1h: swing=0.3%, lookback=4, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
245,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L4,B5,OT)","1h: swing=0.3%, lookback=4, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
246,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L5,B1,OT)","1h: swing=0.3%, lookback=5, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
247,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L5,B2,OT)","1h: swing=0.3%, lookback=5, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
248,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L5,B3,OT)","1h: swing=0.3%, lookback=5, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
249,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L5,B4,OT)","1h: swing=0.3%, lookback=5, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
250,10.00,cascade,both,0.9,0.4,1,"1h(0.3%,L5,B5,OT)","1h: swing=0.3%, lookback=5, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
251,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L1,B1,OT)","1h: swing=0.4%, lookback=1, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
252,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L1,B2,OT)","1h: swing=0.4%, lookback=1, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
253,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L1,B3,OT)","1h: swing=0.4%, lookback=1, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
254,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L1,B4,OT)","1h: swing=0.4%, lookback=1, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
255,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L1,B5,OT)","1h: swing=0.4%, lookback=1, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
256,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L2,B1,OT)","1h: swing=0.4%, lookback=2, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
257,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L2,B2,OT)","1h: swing=0.4%, lookback=2, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
258,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L2,B3,OT)","1h: swing=0.4%, lookback=2, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
259,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L2,B4,OT)","1h: swing=0.4%, lookback=2, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
260,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L2,B5,OT)","1h: swing=0.4%, lookback=2, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
261,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L3,B1,OT)","1h: swing=0.4%, lookback=3, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
262,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L3,B2,OT)","1h: swing=0.4%, lookback=3, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
263,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L3,B3,OT)","1h: swing=0.4%, lookback=3, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
264,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L3,B4,OT)","1h: swing=0.4%, lookback=3, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
265,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L3,B5,OT)","1h: swing=0.4%, lookback=3, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
