Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
132,9.36,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B1,OF)","30m: swing=0.3%, lookback=2, minLegBars=1, opposite=false",171,28.1,-100.00,-0.58,100.0,0.56,-0.07,0.00
133,9.29,cascade,both,0.9,0.4,80,"30m(0.2%,L5,B3,OF)","30m: swing=0.2%, lookback=5, minLegBars=3, opposite=false",98,28.6,-100.00,-1.02,100.0,0.54,-0.09,0.00
134,9.26,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B3,OF)","30m: swing=0.4%, lookback=2, minLegBars=3, opposite=false",106,32.1,-100.00,-0.94,100.0,0.43,-0.13,0.00
135,9.15,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B5,OF)","30m: swing=0.4%, lookback=3, minLegBars=5, opposite=false",84,28.6,-100.00,-1.19,100.0,0.52,-0.09,0.00
136,9.14,cascade,both,0.9,0.4,80,"30m(0.2%,L5,B5,OF)","30m: swing=0.2%, lookback=5, minLegBars=5, opposite=false",85,25.9,-100.00,-1.18,100.0,0.59,-0.09,0.00
137,9.07,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=4, opposite=false",101,31.7,-100.00,-0.99,100.0,0.41,-0.16,0.00
138,9.04,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B2,OF)","30m: swing=0.4%, lookback=3, minLegBars=2, opposite=false",120,30.0,-100.00,-0.83,100.0,0.46,-0.08,0.00
139,8.98,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B4,OF)","30m: swing=0.7%, lookback=5, minLegBars=4, opposite=false",80,28.7,-100.00,-1.25,100.0,0.48,-0.10,0.00
140,8.93,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B5,OF)","30m: swing=0.6%, lookback=5, minLegBars=5, opposite=false",77,26.0,-100.00,-1.30,100.0,0.56,-0.09,0.00
141,8.78,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B1,OF)","30m: swing=0.3%, lookback=1, minLegBars=1, opposite=false",150,30.7,-100.00,-0.67,100.0,0.40,-0.11,0.00
142,8.72,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B3,OF)","30m: swing=0.3%, lookback=1, minLegBars=3, opposite=false",105,28.6,-100.00,-0.95,100.0,0.45,-0.13,0.00
143,8.63,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B2,OF)","30m: swing=0.4%, lookback=2, minLegBars=2, opposite=false",124,31.5,-100.00,-0.81,100.0,0.35,-0.13,0.00
144,8.58,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=4, opposite=false",86,33.7,-100.00,-1.16,100.0,0.28,-0.21,0.00
145,8.53,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B3,OF)","30m: swing=0.5%, lookback=5, minLegBars=3, opposite=false",98,27.6,-100.00,-1.02,100.0,0.45,-0.09,0.00
146,8.52,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B2,OF)","30m: swing=0.3%, lookback=2, minLegBars=2, opposite=false",134,31.3,-100.00,-0.75,100.0,0.34,-0.13,0.00
147,8.46,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B2,OF)","30m: swing=0.2%, lookback=2, minLegBars=2, opposite=false",142,29.6,-100.00,-0.70,100.0,0.38,-0.12,0.00
148,8.46,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B3,OF)","30m: swing=0.6%, lookback=5, minLegBars=3, opposite=false",94,27.7,-100.00,-1.06,100.0,0.44,-0.09,0.00
149,8.35,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B1,OF)","30m: swing=0.5%, lookback=4, minLegBars=1, opposite=false",147,27.9,-100.00,-0.68,100.0,0.42,-0.10,0.00
150,8.28,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B2,OF)","30m: swing=0.5%, lookback=4, minLegBars=2, opposite=false",113,30.1,-100.00,-0.88,100.0,0.34,-0.12,0.00
151,8.15,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B3,OF)","30m: swing=0.1%, lookback=2, minLegBars=3, opposite=false",119,27.7,-100.00,-0.84,100.0,0.39,-0.12,0.00
152,8.14,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B1,OF)","30m: swing=0.1%, lookback=4, minLegBars=1, opposite=false",156,28.8,-100.00,-0.64,100.0,0.35,-0.12,0.00
153,8.14,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B1,OF)","30m: swing=0.2%, lookback=4, minLegBars=1, opposite=false",156,28.8,-100.00,-0.64,100.0,0.35,-0.12,0.00
154,8.00,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=4, opposite=false",97,29.9,-100.00,-1.03,100.0,0.30,-0.19,0.00
155,7.94,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B1,OF)","30m: swing=0.3%, lookback=4, minLegBars=1, opposite=false",158,27.8,-100.00,-0.63,100.0,0.35,-0.12,0.00
156,7.88,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B5,OF)","30m: swing=0.7%, lookback=5, minLegBars=5, opposite=false",70,24.3,-100.00,-1.43,100.0,0.45,-0.11,0.00
157,7.86,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B1,OF)","30m: swing=0.4%, lookback=4, minLegBars=1, opposite=false",153,27.5,-100.00,-0.65,100.0,0.35,-0.12,0.00
158,7.79,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B2,OF)","30m: swing=0.2%, lookback=1, minLegBars=2, opposite=false",131,31.3,-100.00,-0.76,100.0,0.23,-0.14,0.00
159,7.77,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B3,OF)","30m: swing=0.2%, lookback=1, minLegBars=3, opposite=false",114,32.5,-100.00,-0.88,100.0,0.19,-0.18,0.00
160,7.70,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B1,OF)","30m: swing=0.2%, lookback=1, minLegBars=1, opposite=false",167,27.5,-100.00,-0.60,100.0,0.33,-0.11,0.00
161,7.67,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B1,OF)","30m: swing=0.1%, lookback=1, minLegBars=1, opposite=false",174,29.3,-100.00,-0.57,100.0,0.27,-0.13,0.00
162,7.62,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B3,OF)","30m: swing=0.7%, lookback=5, minLegBars=3, opposite=false",90,23.3,-100.00,-1.11,100.0,0.44,-0.09,0.00
163,7.46,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B3,OF)","30m: swing=0.4%, lookback=4, minLegBars=3, opposite=false",101,29.7,-100.00,-0.99,100.0,0.23,-0.16,0.00
164,7.45,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B3,OF)","30m: swing=0.5%, lookback=4, minLegBars=3, opposite=false",98,29.6,-100.00,-1.02,100.0,0.23,-0.17,0.00
165,7.39,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B3,OF)","30m: swing=0.2%, lookback=2, minLegBars=3, opposite=false",116,31.9,-100.00,-0.86,100.0,0.15,-0.17,0.00
166,7.36,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B3,OF)","30m: swing=0.3%, lookback=4, minLegBars=3, opposite=false",103,29.1,-100.00,-0.97,100.0,0.23,-0.16,0.00
167,7.32,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B2,OF)","30m: swing=0.3%, lookback=1, minLegBars=2, opposite=false",122,28.7,-100.00,-0.82,100.0,0.24,-0.15,0.00
168,7.13,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B3,OF)","30m: swing=0.3%, lookback=2, minLegBars=3, opposite=false",112,30.4,-100.00,-0.89,100.0,0.16,-0.17,0.00
169,7.10,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B3,OF)","30m: swing=0.1%, lookback=4, minLegBars=3, opposite=false",104,27.9,-100.00,-0.96,100.0,0.23,-0.16,0.00
170,6.97,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B3,OF)","30m: swing=0.2%, lookback=4, minLegBars=3, opposite=false",103,27.2,-100.00,-0.97,100.0,0.23,-0.16,0.00
171,6.27,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B5,OF)","30m: swing=0.3%, lookback=4, minLegBars=5, opposite=false",87,25.3,-100.00,-1.15,100.0,0.18,-0.20,0.00
172,6.22,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B5,OF)","30m: swing=0.4%, lookback=4, minLegBars=5, opposite=false",84,25.0,-100.00,-1.19,100.0,0.18,-0.20,0.00
173,6.11,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B5,OF)","30m: swing=0.1%, lookback=4, minLegBars=5, opposite=false",90,24.4,-100.00,-1.11,100.0,0.18,-0.20,0.00
174,6.04,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B5,OF)","30m: swing=0.2%, lookback=4, minLegBars=5, opposite=false",87,24.1,-100.00,-1.15,100.0,0.18,-0.20,0.00
175,4.93,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B5,OF)","30m: swing=0.5%, lookback=4, minLegBars=5, opposite=false",82,24.4,-100.00,-1.22,100.0,0.01,-0.24,0.00
