Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
90,221.63,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",25,48.0,51.31,2.05,89.7,1.02,0.01,151.31
91,170.84,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",23,47.8,38.61,1.68,84.0,1.02,0.01,138.61
92,160.96,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",24,50.0,35.98,1.50,84.7,1.04,0.02,135.98
93,149.00,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.7%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",40,50.0,33.06,0.83,93.8,1.01,0.00,133.06
94,120.81,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",49,49.0,26.08,0.53,97.8,1.00,0.00,126.08
95,90.79,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",47,48.9,18.58,0.40,96.5,1.00,0.00,118.58
96,54.89,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",24,45.8,9.74,0.41,85.8,1.01,0.00,109.74
97,43.45,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",17,47.1,6.83,0.40,79.9,1.01,0.00,106.83
98,16.54,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",20,50.0,-39.45,-1.97,93.5,0.98,-0.01,60.55
99,16.26,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",50,48.0,-13.21,-0.26,98.5,1.00,-0.00,86.79
100,16.23,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",48,47.9,-16.26,-0.34,97.5,1.00,-0.00,83.74
101,16.14,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.6%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",35,48.6,-36.80,-1.05,93.8,0.96,-0.02,63.20
102,16.08,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",19,47.4,-30.24,-1.59,96.1,0.99,-0.00,69.76
103,15.56,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",20,45.0,-62.40,-3.12,99.0,0.98,-0.01,37.60
104,15.45,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B2,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",17,47.1,-57.65,-3.39,93.5,0.91,-0.04,42.35
105,14.93,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",27,44.4,-77.13,-2.86,94.5,0.91,-0.04,22.87
106,14.90,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",21,42.9,-64.77,-3.08,95.8,0.95,-0.02,35.23
107,14.61,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.4%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",28,42.9,-75.53,-2.70,93.9,0.91,-0.04,24.47
108,13.40,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.7%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",22,40.9,-82.60,-3.75,89.6,0.78,-0.11,17.40
109,12.95,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",20,35.0,-96.34,-4.82,99.3,0.89,-0.04,3.66
110,12.57,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",27,37.0,-94.82,-3.51,97.7,0.77,-0.09,5.18
111,12.32,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",29,37.9,-96.34,-3.32,97.7,0.71,-0.12,3.66
112,12.32,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",29,37.9,-96.34,-3.32,97.7,0.71,-0.12,3.66
