Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
132,4.18,cascade,both,0.9,0.4,80,"2h(0.7%,L2,B2,OF)","2h: swing=0.7%, lookback=2, minLegBars=2, opposite=false",50,20.0,-100.00,-2.00,100.0,0.03,-0.31,0.00
133,4.16,cascade,both,0.9,0.4,80,"2h(0.7%,L2,B1,OF)","2h: swing=0.7%, lookback=2, minLegBars=1, opposite=false",68,20.6,-100.00,-1.47,100.0,0.01,-0.26,0.00
134,4.11,cascade,both,0.9,0.4,80,"2h(0.1%,L5,B5,OF)","2h: swing=0.1%, lookback=5, minLegBars=5, opposite=false",27,18.5,-99.96,-3.70,100.0,0.06,-0.42,0.04
135,4.11,cascade,both,0.9,0.4,80,"2h(0.2%,L5,B5,OF)","2h: swing=0.2%, lookback=5, minLegBars=5, opposite=false",27,18.5,-99.96,-3.70,100.0,0.06,-0.42,0.04
136,4.11,cascade,both,0.9,0.4,80,"2h(0.3%,L5,B5,OF)","2h: swing=0.3%, lookback=5, minLegBars=5, opposite=false",27,18.5,-99.96,-3.70,100.0,0.06,-0.42,0.04
137,4.11,cascade,both,0.9,0.4,80,"2h(0.4%,L5,B5,OF)","2h: swing=0.4%, lookback=5, minLegBars=5, opposite=false",27,18.5,-99.96,-3.70,100.0,0.06,-0.42,0.04
138,4.11,cascade,both,0.9,0.4,80,"2h(0.5%,L5,B5,OF)","2h: swing=0.5%, lookback=5, minLegBars=5, opposite=false",27,18.5,-99.96,-3.70,100.0,0.06,-0.42,0.04
139,4.11,cascade,both,0.9,0.4,80,"2h(0.6%,L5,B5,OF)","2h: swing=0.6%, lookback=5, minLegBars=5, opposite=false",27,18.5,-99.96,-3.70,100.0,0.06,-0.42,0.04
140,4.10,cascade,both,0.9,0.4,80,"2h(0.7%,L2,B5,OF)","2h: swing=0.7%, lookback=2, minLegBars=5, opposite=false",26,15.4,-99.98,-3.85,100.0,0.15,-0.40,0.02
141,4.00,cascade,both,0.9,0.4,80,"2h(0.7%,L2,B4,OF)","2h: swing=0.7%, lookback=2, minLegBars=4, opposite=false",30,16.7,-99.99,-3.33,100.0,0.10,-0.40,0.01
142,3.90,cascade,both,0.9,0.4,80,"2h(0.1%,L3,B5,OF)","2h: swing=0.1%, lookback=3, minLegBars=5, opposite=false",31,16.1,-99.99,-3.23,100.0,0.10,-0.40,0.01
143,3.90,cascade,both,0.9,0.4,80,"2h(0.2%,L3,B5,OF)","2h: swing=0.2%, lookback=3, minLegBars=5, opposite=false",31,16.1,-99.99,-3.23,100.0,0.10,-0.40,0.01
144,3.88,cascade,both,0.9,0.4,80,"2h(0.1%,L2,B5,OF)","2h: swing=0.1%, lookback=2, minLegBars=5, opposite=false",31,16.1,-99.99,-3.23,100.0,0.10,-0.39,0.01
145,3.86,cascade,both,0.9,0.4,80,"2h(0.6%,L2,B3,OF)","2h: swing=0.6%, lookback=2, minLegBars=3, opposite=false",40,17.5,-100.00,-2.50,100.0,0.05,-0.35,0.00
146,3.64,cascade,both,0.9,0.4,80,"2h(0.5%,L3,B5,OF)","2h: swing=0.5%, lookback=3, minLegBars=5, opposite=false",30,13.3,-100.00,-3.33,100.0,0.15,-0.37,0.00
147,3.63,cascade,both,0.9,0.4,80,"2h(0.6%,L3,B5,OF)","2h: swing=0.6%, lookback=3, minLegBars=5, opposite=false",30,13.3,-100.00,-3.33,100.0,0.14,-0.37,0.00
148,3.60,cascade,both,0.9,0.4,80,"2h(0.1%,L4,B3,OF)","2h: swing=0.1%, lookback=4, minLegBars=3, opposite=false",44,15.9,-100.00,-2.27,100.0,0.06,-0.33,0.00
149,3.60,cascade,both,0.9,0.4,80,"2h(0.2%,L4,B3,OF)","2h: swing=0.2%, lookback=4, minLegBars=3, opposite=false",44,15.9,-100.00,-2.27,100.0,0.06,-0.33,0.00
150,3.60,cascade,both,0.9,0.4,80,"2h(0.3%,L4,B3,OF)","2h: swing=0.3%, lookback=4, minLegBars=3, opposite=false",44,15.9,-100.00,-2.27,100.0,0.06,-0.33,0.00
151,3.57,cascade,both,0.9,0.4,80,"2h(0.5%,L4,B4,OF)","2h: swing=0.5%, lookback=4, minLegBars=4, opposite=false",34,17.6,-100.00,-2.94,100.0,0.01,-0.38,0.00
152,3.57,cascade,both,0.9,0.4,80,"2h(0.6%,L4,B4,OF)","2h: swing=0.6%, lookback=4, minLegBars=4, opposite=false",34,17.6,-100.00,-2.94,100.0,0.01,-0.38,0.00
153,3.46,cascade,both,0.9,0.4,80,"2h(0.3%,L2,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=4, opposite=false",35,17.1,-99.99,-2.86,100.0,0.01,-0.37,0.01
154,3.46,cascade,both,0.9,0.4,80,"2h(0.3%,L3,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=4, opposite=false",35,17.1,-100.00,-2.86,100.0,0.00,-0.37,0.00
155,3.35,cascade,both,0.9,0.4,80,"2h(0.7%,L3,B3,OF)","2h: swing=0.7%, lookback=3, minLegBars=3, opposite=false",40,15.0,-100.00,-2.50,100.0,0.05,-0.35,0.00
156,3.29,cascade,both,0.9,0.4,80,"2h(0.5%,L5,B3,OF)","2h: swing=0.5%, lookback=5, minLegBars=3, opposite=false",37,16.2,-100.00,-2.70,100.0,0.01,-0.36,0.00
157,3.29,cascade,both,0.9,0.4,80,"2h(0.6%,L5,B3,OF)","2h: swing=0.6%, lookback=5, minLegBars=3, opposite=false",37,16.2,-100.00,-2.70,100.0,0.01,-0.36,0.00
158,3.28,cascade,both,0.9,0.4,80,"2h(0.7%,L1,B3,OF)","2h: swing=0.7%, lookback=1, minLegBars=3, opposite=false",30,13.3,-100.00,-3.33,100.0,0.09,-0.38,0.00
159,3.27,cascade,both,0.9,0.4,80,"2h(0.5%,L4,B3,OF)","2h: swing=0.5%, lookback=4, minLegBars=3, opposite=false",42,14.3,-100.00,-2.38,100.0,0.06,-0.34,0.00
160,3.27,cascade,both,0.9,0.4,80,"2h(0.6%,L4,B3,OF)","2h: swing=0.6%, lookback=4, minLegBars=3, opposite=false",42,14.3,-100.00,-2.38,100.0,0.06,-0.34,0.00
161,3.27,cascade,both,0.9,0.4,80,"2h(0.7%,L4,B3,OF)","2h: swing=0.7%, lookback=4, minLegBars=3, opposite=false",40,15.0,-100.00,-2.50,100.0,0.04,-0.35,0.00
162,3.26,cascade,both,0.9,0.4,80,"2h(0.6%,L1,B3,OF)","2h: swing=0.6%, lookback=1, minLegBars=3, opposite=false",35,14.3,-100.00,-2.86,100.0,0.06,-0.37,0.00
163,3.21,cascade,both,0.9,0.4,80,"2h(0.6%,L3,B3,OF)","2h: swing=0.6%, lookback=3, minLegBars=3, opposite=false",42,14.3,-100.00,-2.38,100.0,0.05,-0.34,0.00
164,3.21,cascade,both,0.9,0.4,80,"2h(0.4%,L4,B3,OF)","2h: swing=0.4%, lookback=4, minLegBars=3, opposite=false",43,14.0,-100.00,-2.33,100.0,0.06,-0.33,0.00
165,3.19,cascade,both,0.9,0.4,80,"2h(0.5%,L3,B3,OF)","2h: swing=0.5%, lookback=3, minLegBars=3, opposite=false",43,14.0,-100.00,-2.33,100.0,0.06,-0.33,0.00
166,3.19,cascade,both,0.9,0.4,80,"2h(0.5%,L2,B4,OF)","2h: swing=0.5%, lookback=2, minLegBars=4, opposite=false",32,15.6,-100.00,-3.12,100.0,0.01,-0.39,0.00
167,3.10,cascade,both,0.9,0.4,80,"2h(0.2%,L1,B5,OF)","2h: swing=0.2%, lookback=1, minLegBars=5, opposite=false",31,12.9,-99.99,-3.23,100.0,0.08,-0.42,0.01
168,2.97,cascade,both,0.9,0.4,80,"2h(0.7%,L2,B3,OF)","2h: swing=0.7%, lookback=2, minLegBars=3, opposite=false",38,13.2,-100.00,-2.63,100.0,0.05,-0.36,0.00
169,2.84,cascade,both,0.9,0.4,80,"2h(0.7%,L1,B5,OF)","2h: swing=0.7%, lookback=1, minLegBars=5, opposite=false",23,13.0,-99.96,-4.35,100.0,0.03,-0.49,0.04
170,2.82,cascade,both,0.9,0.4,80,"2h(0.7%,L5,B3,OF)","2h: swing=0.7%, lookback=5, minLegBars=3, opposite=false",36,13.9,-100.00,-2.78,100.0,0.01,-0.37,0.00
171,2.75,cascade,both,0.9,0.4,80,"2h(0.1%,L5,B3,OF)","2h: swing=0.1%, lookback=5, minLegBars=3, opposite=false",37,13.5,-100.00,-2.70,100.0,0.01,-0.36,0.00
172,2.75,cascade,both,0.9,0.4,80,"2h(0.2%,L5,B3,OF)","2h: swing=0.2%, lookback=5, minLegBars=3, opposite=false",37,13.5,-100.00,-2.70,100.0,0.01,-0.36,0.00
173,2.75,cascade,both,0.9,0.4,80,"2h(0.3%,L5,B3,OF)","2h: swing=0.3%, lookback=5, minLegBars=3, opposite=false",37,13.5,-100.00,-2.70,100.0,0.01,-0.36,0.00
174,2.75,cascade,both,0.9,0.4,80,"2h(0.4%,L5,B3,OF)","2h: swing=0.4%, lookback=5, minLegBars=3, opposite=false",37,13.5,-100.00,-2.70,100.0,0.01,-0.36,0.00
175,2.33,cascade,both,0.9,0.4,80,"2h(0.7%,L3,B5,OF)","2h: swing=0.7%, lookback=3, minLegBars=5, opposite=false",28,7.1,-100.00,-3.57,100.0,0.13,-0.38,0.00
