Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
468,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.27%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
469,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.28%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
470,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.29%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
471,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.3%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
472,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.31%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
473,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.32%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
474,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.33%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
475,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.34%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
476,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.35%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
477,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.36%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
478,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.37%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
479,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.38%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
480,15.83,cascade,both,0.9,0.4,1,"4h(0.353%)+2h(0.39%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
481,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.2%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
482,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.21%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
483,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.22%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
484,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.23%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
485,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.24%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
486,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.25%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
487,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.26%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
488,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.27%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
489,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.28%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
490,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.29%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
491,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.3%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
492,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.31%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
493,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.32%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
494,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.33%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
495,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.34%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
496,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.35%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
497,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.36%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
498,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.37%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
499,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.38%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
500,15.83,cascade,both,0.9,0.4,1,"4h(0.354%)+2h(0.39%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
501,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.2%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
502,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.21%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
503,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.22%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
504,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.23%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
505,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.24%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
506,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.25%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
507,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.26%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
508,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.27%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
509,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.28%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
510,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.29%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
511,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.3%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
512,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.31%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
513,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.32%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
514,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.33%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
515,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.34%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
516,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.35%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
517,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.36%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
518,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.37%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
519,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.38%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
520,15.83,cascade,both,0.9,0.4,1,"4h(0.355%)+2h(0.39%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
521,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.2%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
522,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.21%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
523,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.22%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
524,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.23%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
525,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.24%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
526,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.25%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
527,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.26%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
528,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.27%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
529,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.28%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
530,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.29%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
531,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.3%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
532,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.31%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
533,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.32%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
534,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.33%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
535,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.34%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
536,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.35%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
537,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.36%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
538,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.37%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
539,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.38%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
540,15.83,cascade,both,0.9,0.4,1,"4h(0.356%)+2h(0.39%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
541,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.2%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
542,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.21%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
543,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.22%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
544,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.23%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
545,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.24%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
546,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.25%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
547,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.26%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
548,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.27%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
549,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.28%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
550,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.29%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
551,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.3%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
552,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.31%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
553,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.32%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
554,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.33%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
555,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.34%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
556,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.35%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
557,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.36%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
558,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.37%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
559,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.38%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
560,15.83,cascade,both,0.9,0.4,1,"4h(0.357%)+2h(0.39%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
561,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.2%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
562,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.21%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
563,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.22%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
564,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.23%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
565,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.24%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
566,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.25%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
567,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.26%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
568,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.27%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
569,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.28%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
570,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.29%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
571,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.3%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
572,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.31%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
573,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.32%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
574,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.33%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
575,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.34%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
576,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.35%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
577,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.36%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
578,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.37%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
579,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.38%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
580,15.83,cascade,both,0.9,0.4,1,"4h(0.358%)+2h(0.39%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
581,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.2%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
582,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.21%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
583,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.22%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
584,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.23%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
585,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.24%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
586,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.25%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
587,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.26%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
588,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.27%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
589,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.28%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
590,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.29%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
591,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.3%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
592,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.31%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
593,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.32%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
594,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.33%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
595,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.34%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
596,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.35%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
597,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.36%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
598,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.37%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
599,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.38%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
600,15.83,cascade,both,0.9,0.4,1,"4h(0.359%)+2h(0.39%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
601,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.2%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
602,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.21%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
603,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.22%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
604,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.23%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
605,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.24%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
606,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.25%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
607,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.26%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
608,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.27%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
609,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.28%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
610,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.29%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
611,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.3%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
612,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.31%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
613,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.32%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
614,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.33%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
615,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.34%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
616,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.35%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
617,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.36%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
618,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.37%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
619,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.38%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
620,15.83,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.39%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
621,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.2%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
622,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.21%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
623,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.22%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
624,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.23%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
625,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.24%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
626,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.25%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
627,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.26%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
628,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.27%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
629,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.28%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
630,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.29%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
631,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.3%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
632,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.31%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
633,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.32%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
634,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.33%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
635,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.34%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
636,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.35%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
637,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.36%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
638,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.37%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
639,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.38%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
640,15.83,cascade,both,0.9,0.4,1,"4h(0.361%)+2h(0.39%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
641,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.2%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
642,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.21%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
643,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.22%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
644,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.23%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
645,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.24%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
646,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.25%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
647,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.26%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
648,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.27%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
649,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.28%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
650,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.29%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
651,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.3%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
652,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.31%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
653,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.32%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
654,15.83,cascade,both,0.9,0.4,1,"4h(0.362%)+2h(0.33%)",55,25.5,-11.57,-0.21,12.4,0.48,-0.37,88.43
