Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
468,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.216%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
469,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.217%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
470,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.218%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
471,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.219%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
472,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.22%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
473,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.221%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
474,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.222%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
475,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.223%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
476,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.224%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
477,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.225%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
478,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.226%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
479,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.227%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
480,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.228%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
481,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.229%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
482,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.23%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
483,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.231%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
484,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.232%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
485,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.233%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
486,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.234%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
487,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.235%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
488,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.236%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
489,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.237%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
490,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.238%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
491,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.239%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
492,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.24%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
493,16.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.241%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
494,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.201%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
495,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.202%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
496,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.203%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
497,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.204%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
498,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.205%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
499,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.206%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
500,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.207%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
501,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.208%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
502,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.209%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
503,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.21%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
504,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.211%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
505,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.212%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
506,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.213%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
507,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.214%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
508,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.215%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
509,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.216%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
510,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.217%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
511,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.218%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
512,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.219%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
513,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.22%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
514,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.221%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
515,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.222%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
516,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.223%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
517,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.224%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
518,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.225%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
519,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.226%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
520,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.227%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
521,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.228%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
522,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.229%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
523,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.23%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
524,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.231%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
525,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.232%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
526,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.233%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
527,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.234%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
528,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.235%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
529,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.236%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
530,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.237%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
531,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.238%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
532,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.239%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
533,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.24%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
534,16.63,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.241%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
535,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.201%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
536,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.202%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
537,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.203%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
538,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.204%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
539,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.205%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
540,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.206%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
541,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.207%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
542,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.208%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
543,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.209%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
544,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.21%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
545,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.211%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
546,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.212%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
547,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.213%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
548,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.214%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
549,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.215%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
550,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.216%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
551,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.217%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
552,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.218%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
553,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.219%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
554,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.22%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
555,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.221%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
556,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.222%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
557,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.223%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
558,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.224%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
559,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.225%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
560,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.226%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
561,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.227%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
562,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.228%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
563,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.229%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
564,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.23%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
565,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.231%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
566,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.232%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
567,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.233%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
568,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.234%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
569,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.235%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
570,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.236%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
571,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.237%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
572,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.238%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
573,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.239%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
574,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.24%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
575,16.63,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.241%)",36,25.0,-7.65,-0.21,7.7,0.47,-0.37,92.35
576,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.282%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
577,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.283%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
578,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.284%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
579,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.285%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
580,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.286%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
581,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.287%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
582,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.288%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
583,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.289%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
584,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.29%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
585,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.291%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
586,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.292%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
587,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.293%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
588,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.294%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
589,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.295%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
590,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.296%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
591,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.297%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
592,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.298%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
593,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.299%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
594,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.3%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
595,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.301%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
596,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.302%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
597,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.303%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
598,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.304%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
599,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.305%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
600,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.306%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
601,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.307%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
602,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.308%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
603,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.309%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
604,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.31%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
605,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.311%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
606,16.55,cascade,both,0.9,0.4,1,"4h(0.37%)+2h(0.312%)",32,25.0,-7.38,-0.23,7.4,0.45,-0.40,92.62
607,16.43,cascade,both,0.9,0.4,1,"4h(0.33%)+2h(0.2%)",36,25.0,-8.14,-0.23,8.1,0.46,-0.39,91.86
608,16.43,cascade,both,0.9,0.4,1,"4h(0.34%)+2h(0.2%)",36,25.0,-8.14,-0.23,8.1,0.46,-0.39,91.86
609,16.43,cascade,both,0.9,0.4,1,"4h(0.35%)+2h(0.2%)",36,25.0,-8.14,-0.23,8.1,0.46,-0.39,91.86
610,16.43,cascade,both,0.9,0.4,1,"4h(0.36%)+2h(0.2%)",36,25.0,-8.14,-0.23,8.1,0.46,-0.39,91.86
611,16.30,cascade,both,0.9,0.4,1,"4h(0.24%)+2h(0.2%)",37,24.3,-8.14,-0.22,8.1,0.46,-0.39,91.86
612,16.30,cascade,both,0.9,0.4,1,"4h(0.25%)+2h(0.2%)",37,24.3,-8.14,-0.22,8.1,0.46,-0.39,91.86
613,16.30,cascade,both,0.9,0.4,1,"4h(0.26%)+2h(0.2%)",37,24.3,-8.14,-0.22,8.1,0.46,-0.39,91.86
614,16.30,cascade,both,0.9,0.4,1,"4h(0.27%)+2h(0.2%)",37,24.3,-8.14,-0.22,8.1,0.46,-0.39,91.86
615,16.30,cascade,both,0.9,0.4,1,"4h(0.28%)+2h(0.2%)",37,24.3,-8.14,-0.22,8.1,0.46,-0.39,91.86
616,16.30,cascade,both,0.9,0.4,1,"4h(0.29%)+2h(0.2%)",37,24.3,-8.14,-0.22,8.1,0.46,-0.39,91.86
617,16.30,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",37,24.3,-8.14,-0.22,8.1,0.46,-0.39,91.86
618,16.30,cascade,both,0.9,0.4,1,"4h(0.31%)+2h(0.2%)",37,24.3,-8.14,-0.22,8.1,0.46,-0.39,91.86
619,16.30,cascade,both,0.9,0.4,1,"4h(0.32%)+2h(0.2%)",37,24.3,-8.14,-0.22,8.1,0.46,-0.39,91.86
620,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.201%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
621,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.202%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
622,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.203%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
623,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.204%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
624,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.205%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
625,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.206%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
626,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.207%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
627,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.208%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
628,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.209%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
629,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.21%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
630,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.211%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
631,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.212%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
632,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.213%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
633,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.214%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
634,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.215%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
635,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.216%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
636,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.217%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
637,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.218%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
638,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.219%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
639,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.22%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
640,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.221%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
641,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.222%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
642,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.223%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
643,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.224%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
644,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.225%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
645,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.226%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
646,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.227%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
647,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.228%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
648,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.229%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
649,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.23%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
650,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.231%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
651,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.232%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
652,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.233%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
653,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.234%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
654,16.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.235%)",37,24.3,-8.13,-0.22,8.2,0.46,-0.39,91.87
