Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
132,4.10,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B5,OF)","4h: swing=0.7%, lookback=2, minLegBars=5, opposite=false",31,19.4,-99.98,-3.23,100.0,0.03,-0.43,0.02
133,4.04,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B2,OF)","4h: swing=0.1%, lookback=5, minLegBars=2, opposite=false",50,18.0,-100.00,-2.00,100.0,0.07,-0.29,0.00
134,4.04,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B2,OF)","4h: swing=0.2%, lookback=5, minLegBars=2, opposite=false",50,18.0,-100.00,-2.00,100.0,0.07,-0.29,0.00
135,4.04,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B2,OF)","4h: swing=0.3%, lookback=5, minLegBars=2, opposite=false",50,18.0,-100.00,-2.00,100.0,0.07,-0.29,0.00
136,4.04,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B2,OF)","4h: swing=0.4%, lookback=5, minLegBars=2, opposite=false",50,18.0,-100.00,-2.00,100.0,0.07,-0.29,0.00
137,4.04,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B2,OF)","4h: swing=0.5%, lookback=5, minLegBars=2, opposite=false",50,18.0,-100.00,-2.00,100.0,0.07,-0.29,0.00
138,4.02,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B3,OF)","4h: swing=0.7%, lookback=4, minLegBars=3, opposite=false",45,20.0,-100.00,-2.22,100.0,0.00,-0.35,0.00
139,4.00,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B3,OF)","4h: swing=0.2%, lookback=2, minLegBars=3, opposite=false",54,18.5,-100.00,-1.85,100.0,0.04,-0.30,0.00
140,4.00,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B3,OF)","4h: swing=0.3%, lookback=2, minLegBars=3, opposite=false",54,18.5,-100.00,-1.85,100.0,0.04,-0.30,0.00
141,3.93,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B5,OF)","4h: swing=0.3%, lookback=1, minLegBars=5, opposite=false",34,17.6,-99.99,-2.94,100.0,0.06,-0.40,0.01
142,3.85,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B3,OF)","4h: swing=0.6%, lookback=3, minLegBars=3, opposite=false",47,19.1,-100.00,-2.13,100.0,0.00,-0.32,0.00
143,3.81,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B5,OF)","4h: swing=0.7%, lookback=1, minLegBars=5, opposite=false",28,17.9,-99.96,-3.57,100.0,0.04,-0.45,0.04
144,3.72,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B5,OF)","4h: swing=0.2%, lookback=1, minLegBars=5, opposite=false",35,17.1,-100.00,-2.86,100.0,0.04,-0.40,0.00
145,3.70,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B2,OF)","4h: swing=0.6%, lookback=5, minLegBars=2, opposite=false",49,16.3,-100.00,-2.04,100.0,0.07,-0.29,0.00
146,3.70,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B2,OF)","4h: swing=0.7%, lookback=5, minLegBars=2, opposite=false",49,16.3,-100.00,-2.04,100.0,0.07,-0.29,0.00
147,3.64,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=4, opposite=false",39,17.9,-100.00,-2.56,100.0,0.01,-0.38,0.00
148,3.56,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B5,OF)","4h: swing=0.6%, lookback=1, minLegBars=5, opposite=false",30,16.7,-99.99,-3.33,100.0,0.03,-0.44,0.01
149,3.54,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B5,OF)","4h: swing=0.5%, lookback=1, minLegBars=5, opposite=false",30,16.7,-99.99,-3.33,100.0,0.03,-0.44,0.01
150,3.54,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B3,OF)","4h: swing=0.6%, lookback=1, minLegBars=3, opposite=false",46,17.4,-100.00,-2.17,100.0,0.01,-0.32,0.00
151,3.41,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B5,OF)","4h: swing=0.6%, lookback=2, minLegBars=5, opposite=false",31,16.1,-99.99,-3.23,100.0,0.03,-0.43,0.01
152,3.33,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B5,OF)","4h: swing=0.4%, lookback=1, minLegBars=5, opposite=false",31,16.1,-100.00,-3.23,100.0,0.02,-0.43,0.00
153,3.16,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B5,OF)","4h: swing=0.5%, lookback=3, minLegBars=5, opposite=false",32,15.6,-100.00,-3.12,100.0,0.01,-0.38,0.00
154,2.99,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B3,OF)","4h: swing=0.7%, lookback=3, minLegBars=3, opposite=false",47,14.9,-100.00,-2.13,100.0,0.00,-0.32,0.00
155,2.99,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B3,OF)","4h: swing=0.1%, lookback=5, minLegBars=3, opposite=false",39,12.8,-100.00,-2.56,100.0,0.06,-0.32,0.00
156,2.99,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B3,OF)","4h: swing=0.2%, lookback=5, minLegBars=3, opposite=false",39,12.8,-100.00,-2.56,100.0,0.06,-0.32,0.00
157,2.99,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B3,OF)","4h: swing=0.3%, lookback=5, minLegBars=3, opposite=false",39,12.8,-100.00,-2.56,100.0,0.06,-0.32,0.00
158,2.99,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B3,OF)","4h: swing=0.4%, lookback=5, minLegBars=3, opposite=false",39,12.8,-100.00,-2.56,100.0,0.06,-0.32,0.00
159,2.99,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B3,OF)","4h: swing=0.5%, lookback=5, minLegBars=3, opposite=false",39,12.8,-100.00,-2.56,100.0,0.06,-0.32,0.00
160,2.68,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B5,OF)","4h: swing=0.6%, lookback=3, minLegBars=5, opposite=false",31,12.9,-100.00,-3.23,100.0,0.01,-0.39,0.00
161,2.68,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=4, opposite=false",38,13.2,-100.00,-2.63,100.0,0.01,-0.36,0.00
162,2.52,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B5,OF)","4h: swing=0.1%, lookback=3, minLegBars=5, opposite=false",32,12.5,-100.00,-3.12,100.0,0.00,-0.38,0.00
163,2.52,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B5,OF)","4h: swing=0.2%, lookback=3, minLegBars=5, opposite=false",32,12.5,-100.00,-3.12,100.0,0.00,-0.38,0.00
164,2.52,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B5,OF)","4h: swing=0.3%, lookback=3, minLegBars=5, opposite=false",32,12.5,-100.00,-3.12,100.0,0.00,-0.38,0.00
165,2.52,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B5,OF)","4h: swing=0.4%, lookback=3, minLegBars=5, opposite=false",32,12.5,-100.00,-3.12,100.0,0.00,-0.38,0.00
166,2.52,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B3,OF)","4h: swing=0.6%, lookback=5, minLegBars=3, opposite=false",38,10.5,-100.00,-2.63,100.0,0.06,-0.32,0.00
167,2.52,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B3,OF)","4h: swing=0.7%, lookback=5, minLegBars=3, opposite=false",38,10.5,-100.00,-2.63,100.0,0.06,-0.32,0.00
168,2.19,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B5,OF)","4h: swing=0.1%, lookback=5, minLegBars=5, opposite=false",28,10.7,-100.00,-3.57,100.0,0.01,-0.39,0.00
169,2.19,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B5,OF)","4h: swing=0.2%, lookback=5, minLegBars=5, opposite=false",28,10.7,-100.00,-3.57,100.0,0.01,-0.39,0.00
170,2.19,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B5,OF)","4h: swing=0.3%, lookback=5, minLegBars=5, opposite=false",28,10.7,-100.00,-3.57,100.0,0.01,-0.39,0.00
171,2.19,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B5,OF)","4h: swing=0.4%, lookback=5, minLegBars=5, opposite=false",28,10.7,-100.00,-3.57,100.0,0.01,-0.39,0.00
172,2.19,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B5,OF)","4h: swing=0.5%, lookback=5, minLegBars=5, opposite=false",28,10.7,-100.00,-3.57,100.0,0.01,-0.39,0.00
173,2.10,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B5,OF)","4h: swing=0.7%, lookback=3, minLegBars=5, opposite=false",30,10.0,-100.00,-3.33,100.0,0.01,-0.40,0.00
174,1.46,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B5,OF)","4h: swing=0.6%, lookback=5, minLegBars=5, opposite=false",28,7.1,-100.00,-3.57,100.0,0.00,-0.39,0.00
175,1.46,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B5,OF)","4h: swing=0.7%, lookback=5, minLegBars=5, opposite=false",28,7.1,-100.00,-3.57,100.0,0.00,-0.39,0.00
