take_profit,stop_loss,total_trades,win_rate,failed_trades,total_pnl,avg_pnl,highest_win_pnl,lowest_win_pnl,highest_loss_pnl,lowest_loss_pnl,avg_favorable_excursion,highest_favorable,lowest_favorable,avg_adverse_excursion,highest_adverse,lowest_adverse,final_capital,total_return
3.62,9.00,5,80.00,1,42.24,8.45,28.64,28.64,-72.32,-72.32,3.75,4.65,2.62,2.76,9.03,0.78,75.80,-24.20
3.62,9.50,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,10.00,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,10.50,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,11.00,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,11.50,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,12.00,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,12.50,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,13.00,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,13.50,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,14.00,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,14.50,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.62,15.00,3,100.00,0,85.92,28.64,28.64,28.64,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,212.88,112.88
3.63,9.00,5,80.00,1,42.56,8.51,28.72,28.72,-72.32,-72.32,3.75,4.65,2.62,2.76,9.03,0.78,75.99,-24.01
3.63,9.50,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,10.00,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,10.50,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,11.00,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,11.50,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,12.00,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,12.50,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,13.00,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,13.50,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,14.00,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,14.50,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.63,15.00,3,100.00,0,86.16,28.72,28.72,28.72,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.27,113.27
3.64,9.00,5,80.00,1,42.88,8.58,28.80,28.80,-72.32,-72.32,3.75,4.65,2.62,2.76,9.03,0.78,76.18,-23.82
3.64,9.50,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,10.00,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,10.50,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,11.00,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,11.50,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,12.00,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,12.50,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,13.00,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,13.50,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,14.00,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,14.50,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.64,15.00,3,100.00,0,86.40,28.80,28.80,28.80,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,213.67,113.67
3.65,9.00,5,80.00,1,43.20,8.64,28.88,28.88,-72.32,-72.32,3.75,4.65,2.62,2.76,9.03,0.78,76.37,-23.63
3.65,9.50,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,10.00,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,10.50,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,11.00,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,11.50,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,12.00,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,12.50,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,13.00,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,13.50,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,14.00,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,14.50,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.65,15.00,3,100.00,0,86.64,28.88,28.88,28.88,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.07,114.07
3.66,9.00,5,80.00,1,43.52,8.70,28.96,28.96,-72.32,-72.32,3.75,4.65,2.62,2.76,9.03,0.78,76.56,-23.44
3.66,9.50,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,10.00,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,10.50,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,11.00,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,11.50,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,12.00,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,12.50,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,13.00,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,13.50,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,14.00,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,14.50,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.66,15.00,3,100.00,0,86.88,28.96,28.96,28.96,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.47,114.47
3.67,9.00,5,80.00,1,43.84,8.77,29.04,29.04,-72.32,-72.32,3.75,4.65,2.62,2.76,9.03,0.78,76.75,-23.25
3.67,9.50,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,10.00,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,10.50,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,11.00,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,11.50,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,12.00,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,12.50,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,13.00,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,13.50,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,14.00,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,14.50,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.67,15.00,3,100.00,0,87.12,29.04,29.04,29.04,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,214.87,114.87
3.68,9.00,5,80.00,1,44.16,8.83,29.12,29.12,-72.32,-72.32,3.75,4.65,2.62,2.76,9.03,0.78,76.94,-23.06
3.68,9.50,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,10.00,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,10.50,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,11.00,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,11.50,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,12.00,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,12.50,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,13.00,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,13.50,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,14.00,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,14.50,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.68,15.00,3,100.00,0,87.36,29.12,29.12,29.12,0.00,0.00,4.16,4.65,3.69,3.47,9.03,0.59,215.27,115.27
3.69,9.00,5,80.00,1,44.48,8.90,29.20,29.20,-72.32,-72.32,3.75,4.65,2.62,2.76,9.03,0.78,77.13,-22.87
3.69,9.50,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,10.00,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,10.50,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,11.00,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,11.50,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,12.00,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,12.50,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,13.00,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,13.50,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,14.00,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,14.50,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.69,15.00,3,100.00,0,87.60,29.20,29.20,29.20,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,215.67,115.67
3.70,9.00,5,80.00,1,44.80,8.96,29.28,29.28,-72.32,-72.32,3.75,4.65,2.62,2.76,9.03,0.78,77.32,-22.68
3.70,9.50,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,10.00,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,10.50,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,11.00,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,11.50,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,12.00,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,12.50,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,13.00,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,13.50,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,14.00,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,14.50,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.70,15.00,3,100.00,0,87.84,29.28,29.28,29.28,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.07,116.07
3.71,9.00,5,80.00,1,45.12,9.02,29.36,29.36,-72.32,-72.32,3.75,4.65,2.62,2.76,9.03,0.78,77.51,-22.49
3.71,9.50,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,10.00,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,10.50,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,11.00,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,11.50,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,12.00,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,12.50,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,13.00,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,13.50,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,14.00,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,14.50,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.71,15.00,3,100.00,0,88.08,29.36,29.36,29.36,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.47,116.47
3.72,9.00,5,80.00,1,45.44,9.09,29.44,29.44,-72.32,-72.32,3.79,4.65,2.62,2.76,9.03,0.78,77.70,-22.30
3.72,9.50,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,10.00,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,10.50,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,11.00,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,11.50,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,12.00,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,12.50,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,13.00,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,13.50,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,14.00,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,14.50,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.72,15.00,3,100.00,0,88.32,29.44,29.44,29.44,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,216.87,116.87
3.73,9.00,5,80.00,1,45.76,9.15,29.52,29.52,-72.32,-72.32,3.79,4.65,2.62,2.76,9.03,0.78,77.90,-22.10
3.73,9.50,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,10.00,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,10.50,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,11.00,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,11.50,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,12.00,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,12.50,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,13.00,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,13.50,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,14.00,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,14.50,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.73,15.00,3,100.00,0,88.56,29.52,29.52,29.52,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.28,117.28
3.74,9.00,5,80.00,1,46.08,9.22,29.60,29.60,-72.32,-72.32,3.79,4.65,2.62,2.76,9.03,0.78,78.09,-21.91
3.74,9.50,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,10.00,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,10.50,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,11.00,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,11.50,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,12.00,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,12.50,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,13.00,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,13.50,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,14.00,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,14.50,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.74,15.00,3,100.00,0,88.80,29.60,29.60,29.60,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,217.68,117.68
3.75,9.00,5,80.00,1,46.40,9.28,29.68,29.68,-72.32,-72.32,3.79,4.65,2.62,2.76,9.03,0.78,78.28,-21.72
3.75,9.50,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,10.00,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,10.50,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,11.00,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,11.50,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,12.00,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,12.50,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,13.00,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,13.50,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,14.00,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,14.50,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.75,15.00,3,100.00,0,89.04,29.68,29.68,29.68,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.08,118.08
3.76,9.00,5,80.00,1,46.72,9.34,29.76,29.76,-72.32,-72.32,3.79,4.65,2.62,2.76,9.03,0.78,78.47,-21.53
3.76,9.50,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.76,10.00,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.76,10.50,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.76,11.00,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.76,11.50,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.76,12.00,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.76,12.50,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.76,13.00,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
